ood,violation
5.9426003689516635,1
6.038790270791197,1
6.113351254930546,1
6.171450591487595,1
6.225918771783248,1
6.277126603633723,1
6.292709442460198,1
6.289091532347818,1
6.28985254593971,1
6.295080282953246,1
6.312349976744099,1
6.339382263386188,1
6.370986464528317,1
6.4068433551725406,1
6.432516593040641,1
6.452307838613765,1
6.475017482587507,1
6.500209643356888,1
6.499060354997246,1
6.481098296177205,1
6.464355364289687,1
6.448448598998821,1
6.4259162683450235,1
6.398997124389558,1
6.371958691127244,1
6.344558358484566,1
6.28118474430482,1
6.194836453581244,1
6.107924285799678,1
6.020438654837713,1
5.868813824130637,1
5.677268582367886,1
5.4858908706014295,1
5.2949430943405575,1
5.231611921812506,1
5.2481408399381735,1
5.266839494506296,1
5.288523375978282,1
5.39282079319889,1
5.550582189539962,1
5.714522053503311,1
5.885262188682083,1
5.845347725493336,1
5.682120656545665,1
5.528392563913646,1
5.385378073521308,1
5.297201497773288,1
5.246744536063476,1
5.208896067093784,1
5.184125067096102,1
5.214515974157078,1
5.28114180090403,1
5.358539029052898,1
5.446073272739699,1
5.37391262203443,1
5.2103314894896515,1
5.052919802403653,1
4.901254516018052,1
4.849025756681432,1
4.8530182480406,1
4.858186026510908,1
4.864274680914508,1
4.8385753372837925,1
4.795675063322824,1
4.754008290406464,1
4.714098042521497,1
4.7518267368036575,1
4.832410621425392,1
4.91202249786306,1
4.989530872569606,1
5.077717170593466,1
5.179482912401345,1
5.286831823193295,1
5.397250660059021,1
5.586356668751048,1
5.818533247048089,1
6.049184018680939,1
6.276268093288985,1
6.417112788965918,1
6.505719993251199,1
6.585429894798618,1
6.656486257337439,1
6.703091660277376,1
6.731225842098499,1
6.749180556388063,1
6.757092886735833,1
6.705114480267583,1
6.621129484608626,1
6.533250477530417,1
6.442250565201324,1
6.3952430042425625,1
6.3656247825401815,1
6.328773155769012,1
6.285355455940502,1
6.248898208357835,1
6.2136461375883325,1
6.173796482778205,1
6.129810866070914,1
6.07501003927046,1
6.014810377598785,1
5.95369847374626,1
5.892204157339938,1
5.819661027133033,1
5.7443095804723665,1
5.672605036914948,1
5.604899370243055,1
5.534278080663454,1
5.464511069486323,1
5.399209261582464,1
5.338346315726499,1
5.281795544330148,1
5.229334572999123,1
5.1806554941764,1
5.135373660772512,1
5.116369305050152,1
5.111080170504126,1
5.1074128461020285,1
5.105098450974796,1
5.1034973024454535,1
5.102113335981794,1
5.100508891765534,1
5.098314538241411,1
5.102985840898693,1
5.110187551703251,1
5.116218638116957,1
5.121155880294776,1
5.039838004047857,1
4.918616198140634,1
4.7970430546510725,1
4.675350932004851,1
4.616055098479467,1
4.58567114009542,1
4.557233244854031,1
4.531523009367252,1
4.517363781673692,1
4.51151709185616,1
4.511544128044471,1
4.518573771708473,1
4.493993776969868,1
4.461065194851456,1
4.438332929448044,1
4.4267487094241345,1
4.434948652272402,1
4.458969365068253,1
4.495742631956797,1
4.545337337750876,1
4.637490213970932,1
4.753763420302908,1
4.880422349116098,1
5.016578960142462,1
5.174901302460876,1
5.344682429422381,1
5.518933889386805,1
5.696926700092825,1
5.8324978994486,1
5.9507974885223875,1
6.069538185111857,1
6.187918204109501,1
6.296431819214377,1
6.400599402242217,1
6.503240539395052,1
6.6034591165232035,1
6.6324831446427535,1
6.630813465534409,1
6.626061316716433,1
6.618334137749271,1
6.584802385019661,1
6.5396257099583375,1
6.492674154888285,1
6.444015534841737,1
6.473411591417297,1
6.569098210898145,1
6.707204229077485,1
6.889070958431386,1
6.8080020061993105,1
6.623282022433422,1
6.446569442499833,1
6.276501628583041,1
6.210223173240539,1
6.187958019978138,1
6.174889246856286,1
6.17257404192445,1
6.157398718967532,1
6.1337255120278735,1
6.108918100875575,1
6.082121222483975,1
6.092843915427242,1
6.115258324667347,1
6.134232887586672,1
6.149127002540428,1
6.256941689128858,1
6.397001392815307,1
6.534083162226878,1
6.668613331790392,1
6.74084095715446,1
6.788135885783597,1
6.8313801485775025,1
6.871597911619347,1
6.847772702059871,1
6.805065925909739,1
6.765174800500485,1
6.728481372995675,1
6.679100228360096,1
6.627739140778039,1
6.5797718292366865,1
6.535009278704478,1
6.519619365462361,1
6.51624788539962,1
6.515664150864924,1
6.517353851601168,1
6.538731242949952,1
6.567532771743122,1
6.597470618073822,1
6.62822278033268,1
6.650415140479654,1
6.66984528828436,1
6.688917707172434,1
6.707820664958133,1
6.708255829132701,1
6.702460289131591,1
6.696028581067476,1
6.6892888280927965,1
6.664154468311425,1
6.633363829816583,1
6.602705474107516,1
6.572704272309595,1
6.534640599001576,1
6.4953965058878005,1
6.458293162080337,1
6.423847155406915,1
6.45539020831224,1
6.5108507713608565,1
6.571670097345443,1
6.639563242939297,1
6.65838536924294,1
6.668831964154781,1
6.687249099634008,1
6.714366480373129,1
6.7412868548771,1
6.775071223239213,1
6.818574743259534,1
