steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,8.792939317002483,16.01787358427653,7.224934267274046,4.860930865058318,2.1694287565967443,0.19457464561898358,650726.114361234,54.010342945092425,0.6485821520632786,7.231429188655815,66.16319444444444,1949,1872.3420000076294,100.0,0,0.0,67.46527777777777,1874,3789.2443809509277,3823,1661.8567059990087,22.364901840482403,1606.984263979795,1388.839112095625,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,2,2020,0.06155022469952061,4065797359,20,100,67.0,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.7080811947507009,7.6869612153203395,9.395042410071042,6.8419181798405555,1.5756950944154484,0.9774291358150368,312282.7993723888,76.0213131093395,3.258097119383456,5.252316981384828,75.60763888888889,1405,1000.0125370025635,99.28819444444444,41,37408.60888671875,53.78472222222223,2662,5728.964019775391,4108,2339.117326690777,112.34817646581152,1167.1815510712484,1251.9391526040238,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,2,2021,0.06155022469952061,4065797359,20,100,58.8,regen-v2,637c6b535a9e,67c0dff,local
5760,5.291919670026401,14.983307435423542,9.691387765397142,5.965837365670216,2.079869793255044,1.6456806064718807,608696.8645640814,66.28708184078019,5.485602021572936,6.932899310850146,79.80902777777777,1163,1151.0950193405151,100.0,0,0.0,62.326388888888886,2170,4800.652996063232,3333,2039.6025175686648,189.15869044074765,1540.6442912087568,1250.1695768975856,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,2,2022,0.06155022469952061,4065797359,20,100,66.9,regen-v2,637c6b535a9e,67c0dff,local
5760,4.8409879482921205,12.51390881191811,7.67292086362599,5.219610949507259,2.3017384266460788,0.1515714874726519,508377.5454841732,57.995677216747325,0.5052382915755064,7.672461422153596,70.65972222222221,1690,1430.404432296753,100.0,0,0.0,54.84375,2601,4752.26961517334,4291,1784.482375352571,17.42201009585134,1704.991427841781,1655.8352221349728,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,2,2023,0.06155022469952061,4065797359,20,100,66.2,regen-v2,637c6b535a9e,67c0dff,local
5760,9.40021834148415,16.121168315364706,6.720949973880554,4.286704574840264,2.0932796390050945,0.34096576003519474,654922.4628116911,47.630050831558485,1.1365525334506492,6.977598796683648,54.98263888888889,2593,3835.392144203186,100.0,0,0.0,60.60763888888889,2269,4923.36026763916,4862,1465.5400245474762,39.19146680001533,1550.5775108396724,1341.6464298910096,0,5760,1.0,False,False,complete,sindy_mpc_raw,3,2020,0.0,906640218,20,100,72.4,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.1782922492312928,7.793337051626587,8.971629300857881,6.350759994159201,1.4433554490754714,1.1775138576232083,316604.3177223301,70.56399993510225,3.925046192077361,4.811184830251571,65.71180555555556,1975,2172.467303276062,100.0,0,0.0,49.201388888888886,2926,6957.721565246582,4901,2171.199997977007,135.34642070545536,1069.152184913839,1242.5112391117793,0,5760,1.0,False,False,complete,sindy_mpc_raw,3,2021,0.0,906640218,20,100,66.0,regen-v2,637c6b535a9e,67c0dff,local
5760,5.761101382980887,15.2403246713511,9.479223288370212,5.5278548230562965,1.908831674253633,2.0425367910602827,619138.1897736384,61.42060914506996,6.808455970200943,6.362772247512111,70.83333333333334,1680,2090.559673309326,99.11458333333333,51,2575.896530151367,57.13541666666667,2469,5766.350498199463,4200,1889.8648976652019,234.77434367591454,1413.949388385465,1194.6613350889652,0,5760,1.0,False,False,complete,sindy_mpc_raw,3,2022,0.0,906640218,20,100,71.5,regen-v2,637c6b535a9e,67c0dff,local
5760,5.782848823181713,12.753621142324185,6.9707723191424735,4.688086728174932,2.0554271404615845,0.2272584505059568,518115.85890692007,52.089852535277025,0.7575281683531894,6.8514238015386155,58.24652777777778,2405,2924.283250808716,99.96527777777777,2,19.56524658203125,46.25,3096,6565.9345626831055,5503,1602.7646934676964,26.12166085315459,1522.5386233096933,1626.464449070992,0,5760,1.0,False,False,complete,sindy_mpc_raw,3,2023,0.0,906640218,20,100,72.4,regen-v2,637c6b535a9e,67c0dff,local
5760,9.36195629844137,16.147037807078302,6.785081508636932,4.329732584098081,2.111684624251769,0.34366430028708134,655973.410912556,48.108139823312015,1.1455476676236045,7.038948747505897,55.46875,2565,3713.341374397278,100.0,0,0.0,61.111111111111114,2240,4851.306129455566,4805,1480.2504549385174,39.50164377148377,1564.210832274549,1348.627553118922,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,3,2020,0.0,1663313819,20,100,68.3,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.2838906496874418,7.840424478979023,9.124315128666463,6.378019653521007,1.456763653359019,1.2895318217864393,318517.2444585228,70.86688503912231,4.298439405954798,4.855878844530063,65.81597222222221,1969,2109.9702129364014,100.0,0,0.0,49.583333333333336,2904,6870.349571228027,4873,2180.5195406480343,148.22204826243205,1079.0841868157072,1240.1896826827222,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,3,2021,0.0,1663313819,20,100,64.5,regen-v2,637c6b535a9e,67c0dff,local
