steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,mode,seed,test_year,secs,regen_id,config_hash,git_sha,image
5760,5.785786018411926,15.238395112202312,9.452609093790384,6.1828821442589454,2.0920570874174924,1.1776698621139463,619059.8014332189,68.69869049176606,3.925566207046488,6.973523624724975,82.32638888888889,1018,657.5551662445068,100.0,0,0.0,60.48611111111111,2276,3758.369575500488,3294,2113.805862209516,135.3643521015526,1549.6719161022618,1234.3640453756532,0,5760,1.0,False,adapt,dagger,dagger,2,2022,76.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.969294453292308,11.488819831218851,8.519525377926545,7.087666422207399,1.30496135544339,0.126897600275754,466733.3056432658,78.75184913563777,0.4229920009191801,4.3498711848113,84.53125,891,616.7598104476929,95.59027777777776,254,280686.69763183594,58.4375,2394,3295.4389266967773,3539,2423.1338196024176,14.585931000680164,966.6380418507772,1138.083909119825,0,5760,1.0,False,adapt,ekf,ekf,2,2022,72.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.483424025395841,12.892180669306198,8.408756643910356,5.103473611823277,2.5849867389749224,0.7202962931121586,523744.8396905643,56.70526235359196,2.4009876437071958,8.616622463249742,66.26736111111111,1943,1877.407335281372,100.0,0,0.0,48.22916666666666,2982,5799.374897003174,4925,1744.7773026357036,82.79267738455876,1914.8049918822064,1679.7257113705732,0,5760,1.0,False,adapt,static,static,2,2023,78.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.0570627978546847,10.081835562344338,8.024772764489654,5.702846680034721,2.1353909936917783,0.1865350907631549,409574.5697202388,63.364963111496905,0.6217836358771832,7.117969978972595,80.48611111111111,1124,736.4426898956299,100.0,0,0.0,50.920138888888886,2827,5008.112861633301,3951,1949.6911720006417,21.44081508760309,1581.771105607358,1597.2783663868418,0,5760,1.0,False,adapt,dagger,dagger,2,2023,67.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5320,-4.7575051169705445,2.6777251556709185,7.435230272641463,5.164614268715544,2.0235743412739877,0.2470416626519312,108782.58444913109,57.38460298572827,0.8234722088397708,6.745247804246625,97.87593984962406,113,98.3720121383667,86.09022556390977,740,1086852.1599121094,49.53007518796993,2685,4585.339153289795,3538,1765.6800915038748,28.39559338444939,1498.9439558193596,461.7569125738599,0,5760,0.9236,True,adapt,ekf,ekf,2,2023,69.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.202702840840926,7.480193740832133,13.68289658167306,5.814486968602679,4.830917365077616,3.037492247992766,303882.87072130543,64.60541076225199,10.124974159975888,16.103057883592054,51.37152777777778,2801,6168.629689455032,58.64583333333333,2382,3073158.699066162,39.14930555555556,3505,6514.418304443359,8688,1987.8587929685075,349.1370399849912,3578.4573068098166,1404.712904967408,0,5760,1.0,False,adapt,static,static,3,2021,79.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.183437207317513,7.36383675752195,11.547273964839462,6.732609008289173,4.63948001016899,0.1751849463813006,299155.86827432923,74.80676675876859,0.5839498212710023,15.464933367229968,65.86805555555556,1966,2864.484040915966,55.71180555555556,2551,3325714.457611084,51.44097222222223,2797,4074.064727783203,7314,2301.746669918361,20.13620062180214,3436.6518601525613,1273.6141317450447,0,5760,1.0,False,adapt,dagger,dagger,3,2021,73.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-0.8599593727709157,10.578526940375331,11.438486313146248,7.60238177354703,2.969037380160681,0.8670671594385355,429752.65695274784,84.470908594967,2.8902238647951184,9.89679126720227,91.80555555555556,472,452.6938343048096,86.59722222222223,772,1959084.9324951167,41.14583333333333,3390,4751.478477478027,4634,2599.1048820406995,99.66289161110431,2199.2869480375666,907.2401460659272,0,5760,1.0,False,adapt,ekf,ekf,3,2021,74.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.014014966626608,9.026012674578482,14.040027641205093,4.364052618221202,4.096982175197656,5.578992847786232,366681.76490475086,48.48947353579114,18.596642825954103,13.656607250658857,52.69097222222222,2725,8134.596643686295,62.10069444444445,2183,4298642.576660156,45.451388888888886,3142,7014.305541992188,8050,1491.9838013260037,641.2635456794667,3034.8016115046885,1343.3880115644702,0,5760,1.0,False,adapt,static,static,3,2022,84.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-0.7028575617904966,9.767870636335232,10.47072819812573,6.017204140917174,4.450974193161908,0.0025498640466481,396819.7446011189,66.85782378796861,0.0084995468221604,14.836580643873027,68.48958333333334,1815,2390.400511264801,65.52083333333333,1986,2058168.318603516,66.09375,1953,2809.793628692627,5754,2057.163809775312,0.2930878238693021,3297.017919444963,1276.0782385733155,0,5760,1.0,False,adapt,dagger,dagger,3,2022,73.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,3.5373993433204074,12.692254306226491,9.154854962906082,7.362902710648857,1.409263930399267,0.3826883218579598,515622.8311904512,81.81003011832064,1.275627739526533,4.697546434664223,82.30902777777777,1019,998.6885023117064,98.36805555555556,94,56316.64489746094,64.18402777777777,2063,2263.9449462890625,3176,2517.231695791478,43.98716341816821,1043.8992073647182,1122.2636359055878,0,5760,1.0,False,adapt,ekf,ekf,3,2022,73.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.575080221123509,7.922769115013605,12.497849336137117,5.0343302410048745,4.83496761528399,2.628551479848249,321862.4952974277,55.93700267783194,8.761838266160831,16.1165587176133,52.708333333333336,2724,4251.812453746796,83.52430555555556,949,1087999.01171875,48.28125,2979,4520.3435707092285,6652,1721.1385434986057,302.1323538537754,3581.45749259346,1779.3484822016762,0,5760,1.0,False,adapt,static,static,3,2023,75.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.042420658990472,7.593914737332437,10.63633539632291,5.509989077301436,5.121547884070877,0.0047984349505975,308502.7862041303,61.22210085890484,0.0159947831686586,17.071826280236255,62.01388888888889,2188,2461.4062275886536,76.73611111111111,1340,1277824.366821289,56.02430555555556,2533,3301.374839782715,6061,1883.756949741578,0.5515442410889977,3793.7391730029294,1688.3102803797256,0,5760,1.0,False,adapt,dagger,dagger,3,2023,72.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.582826144720864,5.735190827311798,8.31801697203266,5.793004278977951,2.314464348833653,0.2105483442210574,232992.12735954177,64.36671421086612,0.7018278140701913,7.714881162778844,98.02083333333331,114,302.4706172943115,85.92013888888889,811,1308410.5916748047,44.30555555555556,3208,5443.663639068604,4133,1980.5142835740903,24.20095910178881,1714.4180354885293,727.5293902575543,0,5760,1.0,False,adapt,ekf,ekf,3,2023,78.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.424074004221472,6.5307037153264265,11.9547777195479,5.877246397047057,5.757051205025414,0.3204801174754276,265309.8384351361,65.3027377449673,1.0682670582514255,19.19017068341805,46.875,3060,6776.771449873224,50.39930555555555,2857,3674024.594604492,51.80555555555556,2776,4930.253684997559,8693,2009.3150070071588,36.83679503269166,4264.482371404517,1438.1300894946016,0,5760,1.0,False,adapt,static,static,4,2021,75.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.970809696916898,7.75585863407824,14.726668330995135,5.718312158334795,5.429910636854135,3.578445535806208,315081.75700942846,63.53680175927551,11.928151786020694,18.09970212284712,48.90625,2943,5917.264792442322,55.052083333333336,2589,5463169.743652344,48.38541666666666,2973,6078.494598388672,8505,1954.9785148331432,411.3155788154788,4022.156029410742,1240.979546522305,0,5760,1.0,False,adapt,dagger,dagger,4,2021,75.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.656815154024528,5.232813501130371,9.8896286551549,6.6528089158498105,2.3317332279997816,0.905086511305308,212583.04848342133,73.9200990649979,3.01695503768436,7.772444093332606,91.71875,477,362.1665086746216,80.65972222222221,1114,2574720.2498779297,56.68402777777778,2495,2738.7431411743164,4086,2274.464588212601,104.03293255693372,1727.2097985169507,697.4286940453655,0,5760,1.0,False,adapt,ekf,ekf,4,2021,70.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.340715646438232,6.764734353784405,10.105450000222636,4.45909912019123,5.090193061928664,0.5561578181027436,274817.3331224915,49.54554577990256,1.853859393675812,16.96731020642888,49.0625,2934,8596.562877893448,58.03819444444444,2417,4727371.014160156,52.82986111111111,2717,5097.4304275512695,8068,1524.478331981394,63.926186012754656,3770.513378164761,1389.010236043379,0,5760,1.0,False,adapt,static,static,4,2022,79.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-7.7843208190900866,8.977916761811695,16.762237580901783,4.212909844633907,4.801428124850927,7.747899611416946,364727.8684486001,46.81010938482119,25.82633203805649,16.00476041616976,49.09722222222222,2932,8191.155622005463,60.17361111111112,2294,7280897.349975586,51.63194444444444,2786,6726.08842086792,8012,1440.3110578154633,890.5631737566846,3556.6134271104,1153.2898217443617,0,5760,1.0,False,adapt,dagger,dagger,4,2022,80.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5028,0.6291214054036653,11.243515344630854,10.614393939227188,6.378243290611598,3.551897935268457,0.6842527133471329,456767.8108756284,70.86936989568443,2.2808423778237765,11.839659784228193,78.81861575178998,1065,1047.0159378051758,71.04216388225935,1456,1677211.6330566406,53.50039777247414,2338,3376.8247985839844,4859,2180.595998031711,78.64973712003693,2631.035507523194,829.3742268984305,0,5760,0.8729,True,adapt,ekf,ekf,4,2022,62.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.075104032507613,7.152975838455035,11.228079870962649,5.15447292612399,6.031529864571549,0.0420770802671089,290589.6434372358,57.27192140137767,0.1402569342236966,20.105099548571832,48.75,2952,4610.33648109436,69.73958333333333,1743,1633543.8354492188,59.14930555555556,2353,3389.6706008911133,7048,1762.212966441311,4.836446012140079,4467.799898991903,1806.2506661166788,0,5760,1.0,False,adapt,static,static,4,2023,71.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.68493368080299,8.366453653991545,13.051387334794535,4.781084558898098,5.089623401039014,3.180679374857423,339887.17969340656,53.12316176553443,10.602264582858076,16.965411336796713,50.19097222222222,2869,4331.125727653503,75.43402777777779,1415,2394051.9487304688,48.35069444444444,2975,4919.569625854492,7259,1634.5588236885255,365.5953305003181,3770.091408336701,1565.5727862398858,0,5760,1.0,False,adapt,dagger,dagger,4,2023,71.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.276151354909654,4.703484502881804,7.979635857791459,5.5362660998401765,2.088510988091195,0.3548587698600872,191079.0579295733,61.514067776001966,1.182862566200291,6.961703293637317,97.93402777777776,119,287.02220249176025,90.15625,567,1869763.136352539,46.076388888888886,3106,4790.002334594727,3792,1892.7405465761904,40.78836451649332,1547.0451752250697,713.0610973504914,0,5760,1.0,False,adapt,ekf,ekf,4,2023,72.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.358568108168215,6.650406012122417,12.008974120290633,6.024576527030886,5.696905501388507,0.2874920918712392,270172.7442424732,66.93973918923207,0.9583069729041308,18.98968500462836,45.88541666666666,3117,6954.99213372916,55.97222222222222,2536,2600418.7188720703,49.84375,2889,4374.627304077148,8542,2059.684282672608,33.04506807630029,4219.930002430603,1412.0920722176595,0,5760,1.0,False,adapt,static,static,5,2021,75.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.401619461223516,7.646689083308475,13.048308544531992,7.162408062332273,5.864488281654946,0.0214122005447745,310646.74400940683,79.58231180369192,0.071374001815915,19.54829427218316,76.5625,1350,871.0717539787292,45.08680555555556,3163,2933136.498046875,58.03819444444444,2417,3331.201805114746,6930,2448.686515084774,2.4611724661773766,4344.065394780562,1310.1296887611393,0,5760,1.0,False,adapt,dagger,dagger,5,2021,69.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-7.4794915790344945,0.9820087249079632,8.461500303942458,5.967007012322932,0.8414709495888567,1.6530223420306696,39894.10444938601,66.30007791469924,5.510074473435566,2.804903165296189,92.34375,441,377.8975715637207,91.40625,495,456822.1979980469,56.770833333333336,2490,2800.8911209106445,3426,2040.0023982138512,190.0025681169552,623.311814541,666.1460433007774,0,5760,1.0,False,adapt,ekf,ekf,5,2021,72.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.05082057596556,6.797919021888464,9.848739597854024,4.547985566708568,4.805409283293389,0.4953447478520683,276165.46026421885,50.53317296342853,1.6511491595068946,16.018030944311295,49.21875,2925,8621.462981700897,61.37152777777778,2225,3316226.7888183594,55.208333333333336,2580,4424.289501190186,7730,1554.866860217826,56.93617785614464,3559.562434481295,1360.18288591,0,5760,1.0,False,adapt,static,static,5,2022,79.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.9973179492020527,8.925883810584224,11.92320175978628,6.367546738095066,5.546864130934405,0.0087908907568082,362614.02980498417,70.7505193121674,0.0293029691893607,18.489547103114685,79.39236111111111,1187,999.7784457206726,52.77777777777778,2720,2090743.553833008,66.85763888888889,1909,2982.4425354003906,5816,2176.939055563053,1.010447209931432,4108.788244773482,1309.2062520953382,0,5760,1.0,False,adapt,dagger,dagger,5,2022,70.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
4458,-4.758633886433934,5.950028106283908,10.708661992717843,5.612347957173935,3.117860514696406,1.978453520847503,241719.89181778376,62.35942174637705,6.594845069491677,10.392868382321351,82.81740690892777,766,528.0389065742493,61.7092866756393,1707,4522180.489990234,63.95244504262001,1607,2368.5809783935547,4080,1918.751438725938,227.4084506959988,2309.52630723894,493.4073435005271,0,5760,0.774,True,adapt,ekf,ekf,5,2022,54.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.970844489062853,7.266772445208739,11.237616934271596,5.255253449767887,5.948884322168313,0.0334791623353958,295212.6305866051,58.391704997420966,0.1115972077846527,19.829614407227712,48.62847222222222,2959,4826.295624732971,78.03819444444444,1265,1023278.9533691406,58.54166666666667,2388,3142.042091369629,6612,1796.667846580263,3.848179553641794,4406.580979546811,1761.0859147428248,0,5760,1.0,False,adapt,static,static,5,2023,71.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.667417348816455,8.9450186089597,12.612435957776157,5.874374056783901,6.736021002318461,0.0020408986737951,363391.3809889879,65.27082285315446,0.0068029955793172,22.453403341061534,70.19097222222223,1717,1204.6811242103577,61.545138888888886,2215,1714066.6983642578,60.08680555555556,2299,2890.0675315856934,6231,2008.333009924081,0.2345860514159511,4989.645185943095,1699.212156234816,0,5760,1.0,False,adapt,dagger,dagger,5,2023,68.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5320,-3.187133658700524,5.786054232917463,8.973187891617986,5.450051740987213,2.611713814385185,0.9114223362455892,235058.453212272,60.55613045541348,3.0380744541519644,8.705712714617285,98.34586466165412,88,303.3952832221985,79.75563909774436,1077,4361151.2353515625,31.071428571428573,3667,8340.781425476074,4832,1863.26555161811,104.7611880278289,1934.6028252914075,436.2334534274195,0,5760,0.9236,True,adapt,ekf,ekf,5,2023,67.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.476829627764143,7.268239108170612,12.745068735934757,5.506930996950255,4.102615735598414,3.135522003386086,295272.2137694311,61.18812218833617,10.451740011286956,13.675385785328048,49.18402777777778,2927,6325.764711737633,65.76388888888889,1972,3124080.0611572266,38.83680555555556,3523,7445.185653686523,8422,1882.7114525887264,360.40482804740367,3038.974616753346,1316.5938763863842,0,5760,1.0,False,adapt,static,static,6,2021,77.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.913573293634691,12.79555015755484,9.88197686392015,6.820647292980434,2.3005554566018414,0.7607741143378737,519819.2251506654,75.78496992200482,2.535913714459579,7.668518188672805,76.42361111111111,1358,874.4375085830688,100.0,0,0.0,54.65277777777777,2612,5564.777191162109,3970,2331.8452294682447,87.44530053766003,1704.1151527934865,1194.4399750822051,0,5760,1.0,False,adapt,dagger,dagger,6,2021,78.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.8497207394164528,9.268980432526378,11.118701171942831,7.286487073329647,3.1107499633934905,0.7214641352196932,376552.3300713841,80.96096748144053,2.404880450732311,10.369166544644967,92.27430555555556,445,398.6025238037109,81.28472222222223,1078,2225358.8012695312,38.80208333333333,3525,6288.1236572265625,5048,2491.1066908099647,82.92691204598157,2304.2592321446605,841.4682144444896,0,5760,1.0,False,adapt,ekf,ekf,6,2021,74.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.739578589488913,8.16804565416982,13.907624243658734,3.991529103274904,3.934867835955227,5.981227304428601,331826.8547006489,44.35032336972116,19.937424348095337,13.116226119850756,49.93055555555556,2884,9069.502790212631,66.28472222222223,1942,4810595.314941406,47.72569444444444,3011,7157.445220947266,7837,1364.6253349479505,687.49739121868,2914.716913513916,1289.4304652268806,0,5760,1.0,False,adapt,static,static,6,2022,86.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,5.999593029830878,15.437130482051067,9.437537452220193,6.012814125596719,2.593724512869768,0.830998813753703,627133.4258333247,66.80904583996355,2.769996045845677,8.64574837623256,83.07291666666666,975,635.8740472793579,100.0,0,0.0,59.44444444444444,2336,4255.579116821289,3311,2055.66294850091,95.5171050566095,1921.2774170467733,1195.7850630583202,0,5760,1.0,False,adapt,dagger,dagger,6,2022,82.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
4459,-2.3579080159058146,5.133924317650044,7.491832333555858,5.697808675331711,1.5142788366229885,0.2797448216011572,208565.675404533,63.30898528146346,0.932482738670524,5.047596122076628,81.85691859161247,809,505.8123846054077,82.73155416012558,770,1249553.5821533203,59.7219107423189,1796,2506.822067260742,3375,1947.9687775884488,32.154577224294414,1121.688027004394,590.2483554041321,0,5760,0.7741,True,adapt,ekf,ekf,6,2022,57.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.8399766090615697,7.977026750900946,11.817003359962516,4.823213725773857,4.326851283739755,2.666938350448904,324066.71175535093,53.59126361970952,8.889794501496347,14.42283761246585,51.33680555555556,2803,4149.708950042725,85.38194444444444,842,1081198.6662597656,47.04861111111111,3050,5095.414245605469,6695,1648.9619562527198,306.5446380338148,3205.075025040463,1696.5463150823434,0,5760,1.0,False,adapt,static,static,6,2023,74.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.534714174897763,12.9714061770996,8.436692002201834,5.349020982033122,2.964698776011331,0.1229722441573823,526963.3759446712,59.43356646703469,0.4099074805246077,9.882329253371104,81.37152777777777,1073,711.5543756484985,100.0,0,0.0,47.98611111111112,2996,6180.931667327881,4069,1828.725121295532,14.134740756335123,2196.073166692953,1552.3640549423974,0,5760,1.0,False,adapt,dagger,dagger,6,2023,78.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5319,-3.535036205117218,4.6610434550350135,8.196079660152233,5.654645813822974,2.1028996379305447,0.4385342083987141,189354.89036079744,62.82939793136638,1.4617806946623806,7.009665459768483,97.51833051325436,132,334.4922733306885,85.73040045121263,759,4267788.47253418,46.00488813686784,2872,4803.307281494141,3763,1933.2122440599517,50.406230623352805,1557.7034348539548,427.791073321161,0,5760,0.9234,True,adapt,ekf,ekf,6,2023,69.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.6888327711319362,7.634444033189583,9.32327680432152,7.096356719453453,1.6247697659558316,0.6021503189122349,310149.28884832683,78.84840799392727,2.00716772970745,5.415899219852772,78.76736111111111,1223,754.904899597168,99.60069444444444,23,6393.5537109375,53.888888888888886,2656,5255.489387512207,3902,2426.1048604326807,69.2126802680628,1203.533159730166,1277.597635529729,0,5760,1.0,False,adapt,static,static,7,2021,66.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.997817987920685,12.59859829416354,9.600780306242855,6.82482133602758,1.9062479564449435,0.869711013770332,511818.05570039386,75.83134817808423,2.8990367125677734,6.354159854816478,72.34375,1593,1248.8534898757937,99.79166666666669,12,650.8784027099609,54.63541666666667,2613,5602.610740661621,4218,2333.272249829608,99.96678314322207,1412.0355232700583,1244.9179499088775,0,5760,1.0,False,adapt,dagger,dagger,7,2021,74.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.372029304962902,8.794863496596605,13.166892801559507,6.878438013528254,5.683125382362199,0.6053294056690556,357291.3295492371,76.42708903920283,2.0177646855635185,18.943751274540663,90.12152777777776,569,412.600302696228,43.020833333333336,3282,6050908.327880859,40.97222222222222,3400,5517.23908996582,7251,2351.6027396730124,69.57809260491263,4209.72250429465,782.0739696938779,0,5760,1.0,False,adapt,ekf,ekf,7,2021,71.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,6.0301612420859,14.79386554098799,8.76370429890209,6.181484474657166,2.051129818507503,0.5310900057374197,601000.7876026371,68.68316082952407,1.7703000191247324,6.83709939502501,83.02083333333333,978,679.9895639419556,100.0,0,0.0,60.48611111111111,2276,4919.0730056762695,3254,2113.3280238623797,61.04482840926365,1519.355421008237,1263.5383005264514,0,5760,1.0,False,adapt,static,static,7,2022,76.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,5.795261258774701,15.436915333137652,9.641654074362952,6.072685963898585,2.3294686413142385,1.2394994691501284,627124.6854087171,67.47428848776205,4.131664897167095,7.764895471047462,75.90277777777777,1388,970.7427768707277,99.6875,18,1649.732177734375,61.61458333333333,2211,4102.530494689941,3617,2076.1319523843367,142.47120327356396,1725.5323268498842,1207.7088405279324,0,5760,1.0,False,adapt,dagger,dagger,7,2022,78.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.067920283576672,8.83002393526598,13.897944218842657,6.155539155453676,7.168949828184733,0.5734552352042457,358719.72237018053,68.39487950504085,1.911517450680819,23.896499427282443,83.85416666666666,930,953.4500036239624,28.94097222222222,4093,15191154.249267578,64.54861111111111,2042,2401.1983604431152,7065,2104.457831742283,65.91439469955492,5310.333205498919,679.0033353640506,0,5760,1.0,False,adapt,ekf,ekf,7,2022,71.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.767175150809312,12.552481954460577,7.785306803651265,5.415964931570297,2.2542797480113466,0.1150621240696207,509944.5793999609,60.17738812855886,0.3835404135654024,7.514265826704489,77.65625,1287,796.1245727539062,100.0,0,0.0,47.795138888888886,3007,5479.849826812744,4294,1851.611943472104,13.225531500363754,1669.8368506490317,1664.967770385715,0,5760,1.0,False,adapt,static,static,7,2023,75.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.868973727472847,12.63633333280245,7.767359605329603,5.339760535512024,2.3231404948585226,0.1044585749590565,513351.0416450995,59.33067261680027,0.3481952498635218,7.743801649528409,76.40625,1359,995.0028820037842,99.84375,9,1876.1663818359373,48.40277777777778,2972,6239.568595886231,4340,1825.5591568041984,12.006732606298929,1720.844811923551,1613.2090953477018,0,5760,1.0,False,adapt,dagger,dagger,7,2023,75.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5319,-5.452672621565718,3.832034403295168,9.284707024860886,5.313700734002466,3.597142411195686,0.373863879662735,155676.3976338662,59.04111926669407,1.2462129322091169,11.99047470398562,98.1011468321113,101,82.87060070037842,65.08742244782853,1857,4452683.119995117,43.88042865200226,2985,5508.238723754883,4943,1816.6498232497647,42.97285976349277,2664.549933900341,652.9378137889,0,5760,0.9234,True,adapt,ekf,ekf,7,2023,67.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.418499955629386,7.116659616504828,9.535159572134212,7.309869649836894,2.095792280171572,0.1294976421257481,289114.2969205086,81.2207738870766,0.431658807085827,6.985974267238572,57.03125,2475,3630.12272352539,99.23611111111111,44,49069.19958496094,69.94791666666667,1731,2324.666732788086,4250,2499.100734239288,14.8847864725317,1552.438726084789,1379.244772678123,0,5760,1.0,False,adapt,static,static,8,2021,70.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.4695644917879798,7.275273006379233,9.744837498167216,7.597257831434815,2.115744829411577,0.0318348373208195,295557.96588415635,84.41397590483128,0.1061161244027316,7.052482764705259,70.90277777777779,1676,1319.505634307861,99.39236111111111,35,30068.070434570312,61.80555555555556,2200,2791.550422668457,3911,2597.353104346108,3.659176703565541,1567.21839073114,1421.4353863027757,0,5760,1.0,False,adapt,dagger,dagger,8,2021,67.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.364243858460846,10.40323655992842,11.767480418389264,7.544769620423797,3.148307779840724,1.0744030181247457,422631.4852470921,83.83077356026442,3.5813433937491523,10.494359266135747,91.89236111111111,467,333.080358505249,87.08333333333333,744,978810.4079589844,42.552083333333336,3309,4760.792427062988,4520,2579.408416238715,123.49459987699407,2332.079835822909,915.4248717798451,0,5760,1.0,False,adapt,ekf,ekf,8,2021,74.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.026051864275614,8.781224650377006,8.75517278610139,6.17855410079752,2.474485105186756,0.1021335801171138,356737.25142156583,68.65060111997245,0.3404452670570462,8.248283683955854,60.62499999999999,2268,3697.470728874207,98.22916666666669,102,74330.17614746094,75.45138888888889,1414,1901.482437133789,3784,2112.3261888635307,11.739491971147146,1832.9519287404612,1340.3931374452632,0,5760,1.0,False,adapt,static,static,8,2022,73.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,5.855498455268647,14.79463759915716,8.939139143888514,6.376490339984209,2.562648803904305,0.0,601032.1524657597,70.84989266649121,0.0,8.542162679681018,80.86805555555556,1102,787.8733348846436,100.0,0,0.0,64.28819444444444,2057,3093.983200073242,3159,2179.996696837841,0.0,1898.2583730402769,1380.5177474154757,0,5760,1.0,False,adapt,dagger,dagger,8,2022,77.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
4459,-5.297517807384992,3.5603129137655785,8.85783072115057,5.804683754714079,2.348535421763413,0.7046115446730793,144637.71212172662,64.49648616348976,2.3487051489102644,7.828451405878044,78.82933393137475,944,782.5896148681641,68.71495851087688,1395,4086417.243652344,77.32675487777529,1011,994.7526168823242,3350,1984.507267655163,80.98983276341411,1739.6558671031175,616.0009225055322,0,5760,0.7741,True,adapt,ekf,ekf,8,2022,56.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,3.960396941835328,12.878559549292092,8.918162607456761,5.912807287913054,3.0053553195437086,0.0,523191.4816899912,65.69785875458949,0.0,10.017851065145695,59.79166666666666,2316,2553.890368461609,100.0,0,0.0,66.80555555555556,1912,2324.5579261779785,4228,2021.4725777103104,0.0,2226.189125345796,1756.2877400534358,0,5760,1.0,False,adapt,static,static,8,2023,79.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
