steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,method,seed,secs,uBoil_t_in
5760,3.420914932697692,9.65651358110766,6.235598648409969,5.104583949891616,5.411281881821676e-05,1.1309605856995348,392295.86423249874,56.71759944324018,3.7698686189984496,0.0001803760627273,60.95486111111112,2249,2126.320545196533,95.32986111111111,269,3073.7759399414062,68.05555555555556,1840,2966.173557281494,4358,1745.156906490036,129.9954695015576,0.0400835711179686,1624.2447831266943,0,sindy_mpc_conf_dagger,4,118.8,0.064166055351201
5760,2.8105745757445506,12.583998222012324,9.773423646267776,5.097801997920939,4.564914981690414,0.1107066666564213,511224.9277692507,56.64224442134377,0.369022222188071,15.216383272301382,67.01388888888889,1900,1866.6919870376587,78.19444444444444,1256,499660.5495605469,66.84027777777779,1910,3948.682846069336,5066,1742.8382903125412,12.724904274679396,3381.4185046798925,1435.9100975092974,0,sindy_mpc_dense_dagger,4,99.4,0.0552115717120458
5760,-1.7056781616265784,12.375066716115954,14.080744877742532,4.741273996281391,2.3573664327759025,6.982104448685237,502737.0853422106,52.68082218090435,23.273681495617456,7.857888109253008,49.93055555555556,2884,4310.113973617554,100.0,0,0.0,67.1875,1890,4030.773662567138,4774,1620.9483747806526,802.5407412906902,1746.1973579122605,1445.0700779530007,0,sindy_mpc_confirmatory,5,111.7,0.0
5760,3.746138299957964,14.887892270709932,11.141753970751967,4.778739682757108,5.523984512244516,0.8390297757503469,604820.623497591,53.09710758619008,2.796765919167823,18.41328170748172,73.14236111111111,1547,1016.602047920227,47.48263888888889,3025,3279689.9525146484,50.74652777777777,2837,5769.536533355713,7409,1633.757156027434,96.44020439347972,4091.840379840805,1275.9069109652237,0,sindy_mpc_dense,5,104.5,0.0447485485050365
5760,4.964812806561886,12.710619682662148,7.7458068761002625,5.374481558782744,2.0286012752376683,0.3427240420798508,516368.9246081498,59.71646176425271,1.1424134735995028,6.762004250792228,69.21875,1773,1453.5617990493774,100.0,0,0.0,65.03472222222221,2014,3957.292427062988,3787,1837.429593136578,39.39356817013401,1502.667611180786,1364.8311299828183,0,sindy_mpc_conf_dagger,5,127.9,0.0682459500394687
5760,4.00586487040916,11.928291169693257,7.922426299284095,4.974197295658979,2.7070227814822783,0.2412062221428372,484586.8287687885,55.26885884065533,0.8040207404761243,9.023409271607594,68.62847222222223,1807,1741.280156135559,93.97569444444444,347,271386.22521972656,59.65277777777778,2324,5362.857639312744,4478,1700.5802719360845,27.72485311255473,2005.2020602290763,1444.8770952878947,0,sindy_mpc_dense_dagger,5,122.0,0.0451626755207296
5760,-1.8636943317806545,10.62364007414725,12.487334405927909,4.3020740229086645,3.344700774733039,4.840559608286201,431585.3780122321,47.80082247676294,16.135198694287336,11.149002582443464,46.59722222222222,3076,5734.111366271973,83.80208333333333,933,1302928.1490478516,58.15972222222222,2410,4691.829563140869,6419,1470.794537321081,556.3861619813551,2477.556128783851,1475.6279597955852,0,sindy_mpc_confirmatory,6,93.3,0.0
3687,2.743925659155893,8.610382137654689,5.8664564784987965,3.660321045715433,2.0951732722186858,0.1109621605646767,349796.77434222173,40.67023384128259,0.3698738685489224,6.98391090739562,61.866015730946565,1406,1412.4474802017212,94.4128017358286,206,57400.71533203125,67.01925684838622,1216,2270.739921569824,2828,1251.3918091526136,12.754271380470794,1551.980201039069,854.1901781779716,0,sindy_mpc_dense,6,61.9,0.0342319286964221
5760,5.379411430964339,10.772506999364513,5.393095568400174,5.241820364822114,5.653359397656458e-05,0.1512186699840826,437633.0968491833,58.2424484980235,0.5040622332802753,0.0001884453132552,70.60763888888889,1693,1295.2311115264893,100.0,0,0.0,57.53472222222222,2446,5664.231918334961,4139,1792.0753391767296,17.381456357757205,0.0418767349091485,1435.0533924310384,0,sindy_mpc_conf_dagger,6,127.9,0.0674001295314439
3687,-0.1280687919766388,5.081409107006586,5.209477898983224,3.6612250846807264,1.364064923848034,0.1841878904544633,206432.2449721425,40.68027871867474,0.6139596348482113,4.546883079493447,63.57472199620288,1343,1413.5544862747192,96.36560889612151,134,44087.97424316406,65.17493897477624,1284,2492.63077545166,2761,1251.7008844728844,21.171021855656832,1010.4184620085148,818.4421298534792,0,sindy_mpc_dense_dagger,6,109.6,0.0445037428143061
5760,8.83715581861276,16.14930584890632,7.31215003029356,4.974538778417355,2.210604903472301,0.1270063484039041,656065.5501118193,55.27265309352617,0.4233544946796806,7.368683011574337,68.14236111111111,1835,1618.4278554916382,100.0,0,0.0,61.458333333333336,2220,4554.622745513916,4055,1700.6970192729727,14.598430873229802,1637.48511396058,1413.1611502683818,0,sindy_mpc_confirmatory,7,127.5,0.0562118441343566
5760,4.323561299240479,15.037947829417828,10.714386530177348,4.893901853271931,5.184235404767474,0.6362492721379434,610916.6305700992,54.37668725857701,2.120830907126478,17.28078468255825,69.53125,1755,1143.9938926696775,55.69444444444444,2552,2853885.9418945312,52.67361111111111,2726,5487.400035858154,7033,1673.128838270576,73.13210026932191,3840.1743740728407,1281.3238876335058,0,sindy_mpc_dense,7,128.5,0.0516677858881346
5760,8.268622658705564,16.020548037270224,7.751925378564662,5.15513891522353,2.2129840458236023,0.3838024175175294,650834.764014103,57.27932128026144,1.2793413917250982,7.376613486078675,70.90277777777779,1676,1336.2243614196775,100.0,0,0.0,61.68402777777777,2207,5054.0319900512695,3883,1762.4406558858284,44.11522053893806,1639.2474403909227,1382.9606748003785,0,sindy_mpc_conf_dagger,7,136.5,0.0630520385417259
5760,3.058984305047604,11.96204133039772,8.903057025350119,4.862163213564051,3.898621512895944,0.1422722988901233,485957.92904740747,54.02403570626724,0.4742409963004111,12.99540504298648,68.50694444444444,1814,1525.442461013794,79.73958333333333,1167,356422.3981933594,56.59722222222222,2500,6318.58776473999,5481,1662.2780208159172,16.35313778630475,2887.8677856033937,1379.9956973245353,0,sindy_mpc_dense_dagger,7,105.5,0.0621302728124245
5760,5.892087879329001,13.803291223843283,7.911203344514283,5.407243222811223,2.5038509031902114,0.000109218512848,560758.7059686334,60.08048025345804,0.0003640617094933,8.346169677300706,60.677083333333336,2265,2638.4809160232544,100.0,0,0.0,76.28472222222223,1366,3400.739044189453,3631,1848.630161701156,0.0125538522039418,1854.7043719413496,1555.3012731223043,0,sindy_mpc_confirmatory,8,144.9,0.0
5760,3.7820695347526887,12.815165748648331,9.03309621389564,4.942109782467233,3.709472259671546,0.3815141717568645,520616.10853883845,54.91233091630259,1.2717139058562152,12.364907532238488,62.44791666666667,2163,2525.2760858535767,89.61805555555556,598,647637.7781982422,65.52083333333333,1986,3652.206089019776,4747,1689.6101813960886,43.852203741230205,2747.757228378693,1503.576523380597,0,sindy_mpc_dense,8,136.2,0.0355443911090528
5760,2.998212534002028,14.240513757457066,11.24230122345504,5.074154446832932,2.2693271356444606,3.8988196409776448,578520.8713966933,56.379493853699245,12.996065469925483,7.564423785481535,61.66666666666667,2208,2176.1172132492065,100.0,0,0.0,61.40624999999999,2223,4359.161182403564,4431,1734.7536568830403,448.1401887511664,1680.9830630079523,1340.9026608118902,0,sindy_mpc_conf_dagger,8,186.8,0.0656575067467126
5760,4.691909794967557,13.121719387772451,8.429809592804894,5.019971886980535,2.9850934745165527,0.4247442313078058,533069.8501282558,55.77746541089484,1.4158141043593528,9.950311581721843,66.40625,1935,1951.583041191101,93.83680555555556,355,931934.232421875,62.37847222222223,2167,4272.244270324707,4457,1716.2297063137476,48.82117605053596,2211.180351096428,1396.155391026462,0,sindy_mpc_dense_dagger,8,163.6,0.0383447073589016
5760,8.356045979734208,16.28491705973882,7.928871080004612,4.60358474788161,2.552982279988843,0.772304052134158,661574.7555518895,51.150941643129,2.5743468404471934,8.509940933296143,52.39583333333333,2742,3431.508957862854,100.0,0,0.0,62.482638888888886,2161,4537.5895652771,4903,1573.8751289928116,88.77058068934689,1891.0979854520824,1476.1092102604368,0,sindy_mpc_confirmatory,9,134.1,0.0
5760,3.612804127257633,14.01249612037949,10.39969199312186,4.595657829899309,4.572595128245752,1.2314390349767956,569257.6548904168,51.062864776659,4.104796783255986,15.241983760819172,61.51041666666666,2217,2304.03036403656,65.81597222222221,1969,2640474.764038086,55.01736111111111,2591,5815.139148712158,6777,1571.165070950978,141.5447166926264,3387.1075035163003,1448.2633805541234,0,sindy_mpc_dense,9,128.3,0.0244015814516787
5760,7.832244519024739,15.225092317829509,7.392847798804768,4.875330158062697,2.004000639814012,0.5135170009280597,618519.3754118237,54.17033508958553,1.7117233364268658,6.680002132713372,68.48958333333334,1815,1685.1601276397705,100.0,0,0.0,58.420138888888886,2395,4948.783058166504,4210,1666.7795407848284,59.02494258908104,1484.4449183906604,1536.9964220094166,0,sindy_mpc_conf_dagger,9,144.5,0.0604499481175745
5760,3.911661328214653,14.68956147992221,10.777900151707556,4.900007015786667,5.297229065687736,0.5806640702331549,596763.4351218397,54.44452239762963,1.935546900777183,17.65743021895912,62.01388888888889,2188,2051.170672416687,58.66319444444444,2381,2686023.1290283203,64.73958333333333,2031,3870.2014923095694,6600,1675.2160739104202,66.74299643204617,3923.873381865337,1381.1352655664782,0,sindy_mpc_dense_dagger,9,99.9,0.0376940031342924
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,0,6.1,
5760,0.1197928833793162,10.085480810190129,9.965687926810809,4.462348155973622,5.438477574116611,0.0648621967205777,409722.6579139739,49.58164617748469,0.2162073224019259,18.128258580388703,47.10069444444444,3047,5890.906113624573,64.73958333333333,2031,2225427.2305908203,65.01736111111111,2015,3795.572437286377,7093,1525.5891118965403,7.455424949564523,4028.5019051999807,1517.8601076035657,0,sindy_mpc,0,131.6,
5760,2.54693876006906,12.108258650787208,9.561319890718146,4.6534921993062,4.3246932872005,0.5831344042114466,491898.0076882303,51.70546888118,1.9437813473714889,14.415644290668332,63.645833333333336,2094,2278.7065830230717,72.79513888888889,1567,1526662.4614257812,54.79166666666667,2604,6372.623439788818,6265,1590.9375038523103,67.02694332399916,3203.476508445081,1505.461992403283,0,grey_box_mpc,0,76.4,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,1,5.9,
5760,-4.700544275268316,11.2004409904246,15.900985265692912,4.273861586488908,4.797930939528904,6.829192739675103,455017.9152359993,47.48735096098787,22.763975798917013,15.993103131763013,39.270833333333336,3498,6821.705782413483,73.92361111111111,1502,1833065.7839355469,65.41666666666667,1992,3370.766788482666,6992,1461.149259978797,784.9646827152808,3554.022916237981,1528.7798727191507,0,sindy_mpc,1,132.9,
5760,3.5708494431918525,13.664580182965476,10.093730739773624,5.1272516776124135,4.867284282143219,0.0991947800179892,555123.5699329724,56.96946308458237,0.330649266726631,16.224280940477396,63.78472222222222,2086,2599.3517150878906,73.71527777777777,1514,564535.7879638672,65.19097222222221,2005,4133.958435058594,5605,1752.90655634657,11.401698810021273,3605.395765930456,1481.5721030317254,0,grey_box_mpc,1,98.1,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,10,5.9,
5760,-1.0870344226792557,12.840725336524894,13.92775975920415,4.736211084158347,2.665262959399341,6.526285715646464,521654.4667963239,52.62456760175941,21.754285718821546,8.884209864664472,45.13888888888889,3160,4685.68044757843,100.0,0,0.0,68.15972222222221,1834,3569.180221557617,4994,1619.2174648496443,750.1477832754294,1974.2688586961635,1530.8142906100838,0,sindy_mpc,10,118.5,
5760,2.7522825387516594,13.308767815575903,10.556485276824244,4.6068347905054905,4.8173304688222665,1.1323200174964878,540668.6925077711,51.18705322783879,3.774400058321626,16.057768229407557,66.16319444444444,1949,1892.561357498169,60.46875000000001,2277,2659234.815551758,47.93402777777778,2999,7149.355472564697,7225,1574.986253700109,130.15172607189749,3568.392940141118,1475.9358551044206,0,grey_box_mpc,10,133.6,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,11,5.5,
5760,-0.6558592333838701,12.1765572147376,12.832416448121467,4.542217772650758,2.3841273010144395,5.906071374456272,494672.636848715,50.46908636278621,19.686904581520903,7.947091003381465,44.82638888888889,3178,5028.762125015259,100.0,0,0.0,67.15277777777777,1892,3879.728164672852,5070,1552.894964768163,678.8587785422421,1766.020221707818,1403.9332745513143,0,sindy_mpc,11,85.3,
5760,4.312068895737506,13.700083650343965,9.388014754606456,4.5874216381072825,3.995591777861043,0.8050013386381314,556565.8982952235,50.97135153452536,2.6833377954604383,13.318639259536807,63.15972222222223,2122,2432.4892473220825,83.55902777777777,947,1063383.740234375,54.16666666666666,2640,5497.98637008667,5709,1568.3492766118734,92.52888943116383,2959.697614275375,1444.54877713284,0,grey_box_mpc,11,80.0,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,12,5.0,
5760,-2.4777372301785103,12.080148489972776,14.557885720151283,4.7310031051152,2.51130380912231,7.315578805913774,490756.032405144,52.56670116794666,24.38526268637925,8.371012697074367,48.62847222222222,2959,4068.908828735352,100.0,0,0.0,64.56597222222223,2041,4074.329433441162,5000,1617.436959124881,840.8711271740898,1860.2250443995745,1509.1727680009328,0,sindy_mpc,12,91.7,
5760,6.54333931127745,16.28364835417876,9.740309042901313,4.863985974834022,4.536803704312115,0.3395193637551755,661523.2143885122,54.044288609266914,1.1317312125172516,15.122679014373718,66.19791666666667,1947,1913.074599266052,82.62152777777779,1001,766625.2663574219,62.93402777777778,2135,4360.274555206299,5083,1662.9011853247844,39.02521421978739,3360.595337908395,1424.434820840259,0,grey_box_mpc,12,106.7,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,13,12.3,
5760,2.5021044903723886,14.90728157821717,12.40517708784478,4.816502434682088,2.3324786491089418,5.256196004053749,605608.3141150725,53.51669371868987,17.520653346845833,7.774928830363139,53.59374999999999,2673,2784.5189394950867,100.0,0,0.0,68.19444444444444,1832,4148.5947265625,4505,1646.667499709467,604.1604601687561,1727.7619626214137,1399.8022183241574,0,sindy_mpc,13,132.2,
5760,4.200761805296013,14.001912846857962,9.801151041561951,4.587358494039392,4.156841636032701,1.056950911489857,568827.7094036047,50.97064993377102,3.52316970496619,13.856138786775672,65.55555555555556,1984,1862.90128326416,71.30208333333333,1653,2342658.9541015625,50.24305555555556,2866,6761.492580413818,6503,1568.3276909095553,121.48861078938369,3079.141952868641,1406.6326098253176,0,grey_box_mpc,13,82.2,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,14,7.2,
5760,3.2130974964931505,16.687371584648368,13.474274088155218,4.561546809185798,2.5731622337801685,6.339565045189249,677924.4706263399,50.68385343539776,21.131883483964163,8.577207445933896,52.22222222222223,2752,4595.965050697327,100.0,0,0.0,70.22569444444444,1715,3701.863479614258,4467,1559.5031825569904,728.6856373274908,1906.0460992066512,1598.155589694746,0,sindy_mpc,14,171.2,
5760,3.354045910711303,13.999340608091211,10.64529469737991,4.687870395333858,5.256773315395039,0.7006509866510147,568723.2122037056,52.08744883704287,2.3355032888367155,17.522577717983463,61.94444444444444,2192,2234.465029716492,57.67361111111112,2438,2502444.1751708984,55.79861111111111,2546,5293.405181884766,7176,1602.6907323425496,80.5345961583543,3893.9061591958302,1469.219806802446,0,grey_box_mpc,14,103.9,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,15,5.9,
5760,-1.879426959875984,11.465370900660924,13.344797860536907,4.28180980571813,4.549789688623023,4.513198366195756,465780.6928393501,47.575664507979226,15.043994553985856,15.165965628743413,51.80555555555556,2776,4577.874264717102,66.68402777777777,1919,1774488.5106201172,48.62847222222222,2959,6036.845027923584,7654,1463.8665997596072,518.7584330706352,3370.2145827734203,1446.7775083944146,0,sindy_mpc,15,124.7,
5760,4.313243886587706,15.501322761155478,11.188078874567772,4.759169169551567,5.2968926774084455,1.1320170276077604,629741.2371719413,52.87965743946185,3.773390092025868,17.65630892469482,66.78819444444444,1913,1500.121654510498,54.34027777777778,2630,2568439.610107422,52.326388888888886,2746,5115.3235511779785,7289,1627.0663827176247,130.11689956195173,3923.624204512647,1215.777567906867,0,grey_box_mpc,15,78.0,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,16,6.1,
5760,0.0735124158971156,13.301854005887591,13.228341589990476,4.652754699917606,2.6040630107768816,5.971523879295988,540387.8189891834,51.69727444352896,19.90507959765329,8.68021003592294,42.34375,3321,5938.609491348267,100.0,0,0.0,81.47569444444444,1067,1846.544792175293,4388,1590.6853680224644,686.382055029474,1928.9355629927395,1388.300433929958,0,sindy_mpc,16,129.0,
5760,4.09074395539996,12.400459280071011,8.309715324671052,4.567151803287048,3.684000959610184,0.0585625617738201,503768.65825288487,50.74613114763388,0.1952085392460671,12.280003198700612,60.48611111111111,2276,2923.4578857421875,88.21180555555556,679,232825.0477294922,65.05208333333333,2013,5045.382194519043,4968,1561.4194205741687,6.731328973686002,2728.889598277806,1574.48033484191,0,grey_box_mpc,16,134.6,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,17,6.0,
5760,8.845378932811052,16.357357054427936,7.511978121616883,4.887998400338158,2.2558699357083367,0.3681097855703878,664517.6303361348,54.31109333709065,1.2270326185679596,7.519566452361123,58.68055555555556,2380,2682.4561309814453,100.0,0,0.0,64.77430555555556,2029,4141.79789352417,4409,1671.1105656404,42.31146965226641,1671.0147672152827,1458.8910593192013,0,sindy_mpc,17,94.6,
5760,2.4220483745753807,13.824592535175968,11.402544160600588,4.955967899535131,5.814131024930815,0.6324452361346423,561624.0717415237,55.06630999483479,2.1081507871154743,19.380436749769384,69.6875,1746,1113.6460494995115,51.71875,2781,2949255.8653564453,53.05555555555556,2704,5641.36589050293,7231,1694.347999970218,72.69485476266844,4306.763720285805,1280.7312724884823,0,grey_box_mpc,17,80.0,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,18,5.9,
5760,6.285956879410215,16.528564242312086,10.24260736290187,4.120258618136015,4.689356015082216,1.4329927296836402,671472.9223439285,45.78065131262239,4.776642432278801,15.63118671694072,50.17361111111112,2870,3980.451040267944,68.97569444444444,1787,2629570.7065429688,52.20486111111112,2753,6748.5508460998535,7410,1408.6354253989953,164.71180811359704,3473.597048727981,1418.6497788361098,0,sindy_mpc,18,154.9,
3680,0.4067884665060015,7.923525976895938,7.516737510389936,3.562951590905147,3.397138605498583,0.556647313986206,321893.2428113975,39.58835101005719,1.8554910466206869,11.323795351661945,70.70652173913044,1078,710.6050519943237,50.21739130434783,1832,1828155.3145751955,53.614130434782616,1707,3028.8313636779785,4617,1218.1031079773848,63.98244994831717,2516.398966241798,721.5957958121737,0,grey_box_mpc,18,86.3,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,19,5.6,
5760,-0.9425697688899756,12.494860405028152,13.43743017391813,4.769718128171751,2.2715347414416462,6.3961773043047305,507603.7039542687,52.99686809079723,21.3205910143491,7.571782471472154,45.39930555555556,3145,5261.458684921265,100.0,0,0.0,73.17708333333334,1545,3086.5498237609863,4690,1630.6728646589293,735.1927936157514,1682.6183266929534,1535.9440492873673,0,sindy_mpc,19,109.2,
5760,5.176194608181246,16.88294016736315,11.706745559181902,4.839355261446664,5.868229240102114,0.9991610576331248,685869.4442991279,53.77061401607404,3.3305368587770827,19.560764133673715,64.89583333333333,2022,1667.0674352645874,56.40625,2511,3200802.9420166016,57.96875,2421,4977.68949508667,6954,1654.4804302667983,114.84609871216983,4346.8364735347095,1436.2974563729483,0,grey_box_mpc,19,132.2,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,2,12.3,
5760,-0.7331782290619906,12.177556197015736,12.910734426077727,4.529288138871673,2.5107280416585454,5.8707182455475095,494713.22050376434,50.32542376524081,19.5690608184917,8.369093472195152,45.01736111111111,3167,4943.373275756836,100.0,0,0.0,63.21180555555556,2119,4164.704872131348,5286,1548.4745774511316,674.795200722914,1859.798549997816,1466.7691913824442,0,sindy_mpc,2,129.3,
5760,4.640042226145873,15.354196358371787,10.714154132225914,4.927830009637803,5.411207948949619,0.3751161736384921,623764.2270588538,54.753666773753366,1.2503872454616405,18.037359829832067,61.49305555555556,2218,1921.683009147644,65.05208333333333,2013,2544799.927368164,61.99652777777778,2189,4357.838939666748,6420,1684.728208437915,43.116801612324,4008.3021842685184,1422.7721300714595,0,grey_box_mpc,2,87.7,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,3,6.2,
5760,-2.577849575861655,11.174520084173464,13.75236966003512,4.11548387439389,3.7546986027146,5.882187182926629,453964.878419547,45.72759860437656,19.60729060975543,12.515662009048668,43.52430555555556,3253,6510.557406425476,82.04861111111111,1034,1580464.2635498047,57.77777777777777,2432,4838.0175704956055,6719,1407.003033769368,676.113469257513,2781.258224901272,1438.2198857457015,0,sindy_mpc,3,129.7,
5760,5.175396264023811,13.702212595136343,8.526816331112535,4.7571597935355445,3.6978635330563634,0.0717930045206274,556652.3866774141,52.85733103928383,0.2393100150687582,12.326211776854546,54.75694444444444,2606,3252.6344833374023,95.60763888888889,253,66293.12438964844,70.06944444444444,1724,3102.972682952881,4583,1626.3794160040216,8.252069448310905,2739.158174616506,1482.4848606385835,0,grey_box_mpc,3,103.4,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,4,4.9,
5760,-0.3178386690154735,9.202589625560751,9.520428294576224,4.313245783229302,5.095581122733789,0.1116013886131346,373855.20353840553,47.924953146992245,0.3720046287104487,16.98527040911263,42.30902777777778,3323,6808.209452629089,69.27083333333334,1770,2097991.89440918,61.076388888888886,2242,4207.31388092041,7335,1474.6139442974547,12.82774580927498,3774.504536602998,1474.8115920814926,0,sindy_mpc,4,145.2,
5760,4.4831269265710905,15.699426972418294,11.216300045847206,4.762859678179935,5.901119782657812,0.5523205850094584,637789.2207544933,52.92066309088817,1.8410686166981949,19.67039927552604,63.92361111111112,2078,1670.008512020111,54.39236111111111,2627,3200563.2950439453,59.34027777777777,2342,4733.56861114502,7047,1628.3280951616086,63.48512483992046,4371.199837627733,1389.4900733686766,0,grey_box_mpc,4,90.3,
5760,4.633505033605601,18.82551512786217,14.192010094256572,7.289512529497127,2.1524715303685187,4.750026034390926,764786.5520694008,80.99458366107919,15.83342011463642,7.174905101228396,95.22569444444444,275,385.74970149993896,100.0,0,0.0,62.10069444444445,2183,6893.667533874512,2458,2492.141034190952,545.9800039294614,1594.4233554580535,964.8017977790362,0,rule_based,5,5.3,
5760,1.1123663645813129,14.823922392615076,13.711556028033764,4.665733607088709,2.367647878275309,6.678174542669746,602221.8471999875,51.84148452320788,22.260581808899158,7.892159594251031,51.07638888888889,2818,4098.02645778656,100.0,0,0.0,67.93402777777777,1847,4092.5859031677246,4665,1595.1226002865906,767.6062692963387,1753.8132438291157,1491.211959985398,0,sindy_mpc,5,90.0,
5760,3.76769377702259,14.899023146553036,11.131329369530448,4.778096002043593,5.515441510262498,0.8377918572243555,605272.8153287171,53.08995557826215,2.792639524081185,18.384805034208327,73.14236111111111,1547,1018.9760303497314,47.60416666666666,3018,3270671.487426758,50.71180555555556,2839,5778.934066772461,7404,1633.537095775751,96.29791456281184,4085.512229606548,1276.260374476168,0,grey_box_mpc,5,122.1,
