ood,violation
2.966044384340893,1
2.9599507625584422,1
2.955260280943032,1
2.9332694150101837,1
2.9044057715199028,1
2.878805254314202,1
2.856747780707316,1
2.8229536025826794,0
2.7886111414908403,1
2.7611773405139255,1
2.741910883529452,1
2.7353390320522135,1
2.739424367809072,1
2.750635081321349,1
2.768849983896522,1
2.7930513968988335,1
2.8231358697891618,1
2.857975279710628,1
2.89673962041123,1
2.9199596717736878,1
2.936504099411472,1
2.9545536341458534,1
2.973362112770783,1
2.992222782023849,1
3.0104670711983053,1
3.0275304607536255,1
3.042830080886157,1
3.0497814599355926,1
3.0512850979512853,1
3.0498486246109433,1
3.0451623712158327,1
3.105060904718935,1
3.1937871610408863,1
3.2801036452669767,1
3.3650288221994282,1
3.3943691717831133,1
3.3977680691582073,1
3.398070776445018,1
3.396014237696192,1
3.385010319956573,1
3.3690451364621032,1
3.351646275684644,1
3.3324402823293338,1
3.3459200979221944,1
3.3737424101112374,1
3.401613428267049,1
3.4301382900241557,1
3.4523573071504967,1
3.4723549527829323,1
3.4938052022326858,1
3.5166703257385774,1
3.5149220331300075,1
3.5045100439518806,1
3.496210014787066,1
3.490992117535766,1
3.4584446497238814,1
3.415020180303299,1
3.373484899451687,1
3.333815055126516,1
3.2998479324232735,1
3.265892139392989,1
3.2298786215988278,1
3.1915090167439892,1
3.1944789872597297,1
3.2131704975783477,1
3.229504685150111,1
3.2434956881232018,1
3.1384327595824795,1
2.9866045303437043,1
2.8365985911736757,0
2.6901995726854193,0
2.5520578154871374,0
2.4276415505393762,0
2.321184868912408,0
2.2385735011417784,0
2.071610277032447,0
2.030993136743565,0
2.196929437653928,0
2.5342983973088447,0
2.5218810428767706,0
2.388911342052946,1
2.3126943666495605,0
2.2965738206135446,0
2.3825273264632827,0
2.5249254580356477,0
2.701444970333529,0
2.9095033819642286,0
2.8575164885389004,0
2.719247600541652,0
2.6017615651752948,0
2.5072084813432296,0
2.409217020349985,0
2.323763136000392,0
2.2613176253667593,0
2.222604876084813,0
2.143048337482034,1
2.0789920005177764,1
2.0565364122453413,1
2.077228774647523,1
2.096182986022306,1
2.1115641982065685,1
2.1340782506067217,1
2.163278056958853,1
2.1229398362009233,0
2.0640183204890845,0
2.012477089347121,0
1.9686812637383857,0
1.9397984028896909,0
