method,budget_days,metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,nonzero_coefficients,total_coefficients,sparsity,condition_number
physics_full,7,rollout,96,co2,3098.557180368961,769.413509148927,,8.0,20.0,40,66,0.3939393939393939,115.5971476323387
physics_full,7,rollout,96,rh,360.5296987326575,36.30194468167781,,8.0,20.0,40,66,0.3939393939393939,115.5971476323387
raw_linear,14,one_step,1,t_in,2.158772253244216,1.698851700319455,0.7153726137100131,,,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,one_step,1,co2,98.9495892261298,79.7834813885036,0.7510462841498752,,,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,one_step,1,rh,5.594792138902982,4.128870805933615,0.6708235801486198,,,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,4,t_in,3.0504068261075603,2.3713750717302142,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,4,co2,217.0515000493978,158.75353196828658,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,4,rh,7.022936338649997,5.781523491537999,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,20,t_in,2.809454064505017,2.280332275980776,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,20,co2,297.36567991926086,218.81582763965136,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,20,rh,9.10893672447054,7.429323704780445,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,96,t_in,2.5757199353622036,2.0697093856248383,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,96,co2,321.8256780171293,244.7306774813805,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_linear,14,rollout,96,rh,10.326421488039067,8.442421045556708,,0.0,20.0,25,45,0.4444444444444444,7.281751398821448
raw_quadratic,14,one_step,1,t_in,2.087880968470961,1.4629381385245834,0.7337592665149686,,,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,one_step,1,co2,67.54822861333774,49.11567041032517,0.8839838229064982,,,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,one_step,1,rh,9.418999240762696,6.8326059864580175,0.0670243066504903,,,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,4,t_in,2.6463135941448996,2.0065764799941563,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,4,co2,179.34290720977484,127.39577072970913,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,4,rh,10.828241379249803,8.16024509172558,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,20,t_in,2.809115944919185,2.1360013297081166,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,20,co2,161.9552531073122,113.48185685922348,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,20,rh,13.896681410573207,10.77878546779244,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,96,t_in,3.20900363806226,2.4047026809565493,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,96,co2,157.19936345621525,114.02037193532809,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
raw_quadratic,14,rollout,96,rh,14.829074311279916,11.37062718273503,,0.0,20.0,84,360,0.7666666666666666,7.281751398821448
physics_no_cross,14,one_step,1,t_in,1.9836155680146075,1.5295286894234774,0.7596865678448634,,,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,one_step,1,co2,99.03058719077947,78.77365182499894,0.7506385412245651,,,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,one_step,1,rh,5.254540118897231,3.69734730214862,0.7096443842957105,,,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,4,t_in,3.0659209709620407,2.3057747741550196,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,4,co2,224.76218483086885,160.44374046534776,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,4,rh,7.636663369990999,5.897224636710878,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,20,t_in,2.9574551425430737,2.3089996387767973,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,20,co2,306.03869818554165,221.34423676672793,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,20,rh,8.973241760253508,7.004192438321899,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,96,t_in,2.712473593620961,2.0980936618235715,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,96,co2,309.0999426782041,234.60914965251104,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_no_cross,14,rollout,96,rh,9.38071491021579,7.120133144652429,,0.0,20.0,37,54,0.31481481481481477,36.35618920012876
physics_full,14,one_step,1,t_in,2.5850206667302333,1.7496325667128703,0.5918770013384482,,,51,66,0.2272727272727273,109.66774966161586
physics_full,14,one_step,1,co2,226.660900335286,112.2636540006079,-0.30630274860451223,,,51,66,0.2272727272727273,109.66774966161586
physics_full,14,one_step,1,rh,4.774551924565304,3.495079397960172,0.760267978749564,,,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,4,t_in,3.1087718152921964,2.316842413275675,,0.0,20.0,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,4,co2,307.4417058555974,212.22667765293235,,0.0,20.0,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,4,rh,8.735507639292074,6.403769582295655,,0.0,20.0,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,20,t_in,4.399492559459201,2.7385532673757087,,0.0,20.0,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,20,co2,284.60724025510666,209.59996503723497,,0.0,20.0,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,20,rh,19.06492120584114,9.614720480089302,,0.0,20.0,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,96,t_in,12.34055547309322,3.6287755445092533,,1.0,20.0,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,96,co2,501.69595988127116,296.0428134941331,,1.0,20.0,51,66,0.2272727272727273,109.66774966161586
physics_full,14,rollout,96,rh,46.600461873147054,13.395656580390908,,1.0,20.0,51,66,0.2272727272727273,109.66774966161586
raw_linear,30,one_step,1,t_in,1.906375519196626,1.4723534212925387,0.7780373329313852,,,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,one_step,1,co2,92.75742333397653,75.45939932644522,0.7812298957618052,,,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,one_step,1,rh,4.915010247396783,3.486058864288603,0.7459555796651092,,,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,4,t_in,2.2749985933881103,1.9052339265298297,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,4,co2,164.46494277567157,120.51987487458716,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,4,rh,6.221473094578349,4.784045761343509,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,20,t_in,2.023748105389835,1.6266351404128785,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,20,co2,201.7850370407977,143.128358554387,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,20,rh,7.166485739142031,5.4552960286925165,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,96,t_in,1.931413842012178,1.5319567632322304,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,96,co2,197.61220280813464,146.08640132142725,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_linear,30,rollout,96,rh,7.270789131162866,5.515731705378719,,0.0,20.0,29,45,0.3555555555555555,6.785033584184533
raw_quadratic,30,one_step,1,t_in,1.1209104762152295,0.8470438454773852,0.9232629877078585,,,90,360,0.75,6.785033584184533
raw_quadratic,30,one_step,1,co2,55.04154307231075,41.36704007188263,0.9229678848286011,,,90,360,0.75,6.785033584184533
raw_quadratic,30,one_step,1,rh,4.225604666538298,2.6594271323381165,0.8122246706154737,,,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,4,t_in,1.9669561417027308,1.4770668153077569,,0.0,20.0,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,4,co2,121.60297418385449,83.1528654097742,,0.0,20.0,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,4,rh,4.4705247831841275,3.2181606797102615,,0.0,20.0,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,20,t_in,1.5275151839804966,1.193154504655387,,0.0,20.0,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,20,co2,137.56535103762457,91.71724714753427,,0.0,20.0,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,20,rh,4.832204932359134,3.415002803960046,,0.0,20.0,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,96,t_in,1.488431179755103,1.1843744087492307,,0.0,20.0,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,96,co2,127.62888327749657,93.33779714243093,,0.0,20.0,90,360,0.75,6.785033584184533
raw_quadratic,30,rollout,96,rh,5.837054808954092,4.182418068722844,,0.0,20.0,90,360,0.75,6.785033584184533
physics_no_cross,30,one_step,1,t_in,1.7078523924728695,1.3461243469748418,0.8218590784060081,,,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,one_step,1,co2,92.18163352166356,74.54528980054505,0.7839374878511144,,,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,one_step,1,rh,4.672097951469478,3.270343368659542,0.7704460955294311,,,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,4,t_in,2.1545966001939814,1.815267857697286,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,4,co2,164.83296957857837,123.71211840789582,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,4,rh,6.13887492345295,4.587558154858838,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,20,t_in,2.035911611339895,1.642386758017882,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,20,co2,199.8867449792884,144.3622359961713,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,20,rh,6.9931738623262385,5.407077812148597,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,96,t_in,1.9832357680714494,1.5494341212398706,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,96,co2,203.9331776423059,147.03472256116393,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_no_cross,30,rollout,96,rh,7.681608634471103,5.498976856904659,,0.0,20.0,36,54,0.33333333333333337,27.98515449223549
physics_full,30,one_step,1,t_in,1.945495309264968,1.325720820154987,0.7688342939805572,,,50,66,0.24242424242424243,99.90361142599511
physics_full,30,one_step,1,co2,123.67745109488632,78.11483212988915,0.6110697937445586,,,50,66,0.24242424242424243,99.90361142599511
physics_full,30,one_step,1,rh,4.633522109312686,3.155936707882622,0.7742211353602222,,,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,4,t_in,3.720987308367366,2.394996352366103,,0.0,20.0,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,4,co2,250.24913540038048,157.59653865539048,,0.0,20.0,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,4,rh,8.325829232898592,4.831159793411857,,0.0,20.0,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,20,t_in,41.09040788340615,8.81818437599663,,2.0,20.0,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,20,co2,1807.6919206383031,450.08127074103504,,2.0,20.0,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,20,rh,162.5361017419346,34.39063221988764,,2.0,20.0,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,96,t_in,38.8098805057562,7.445104321675425,,9.0,20.0,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,96,co2,1655.7919833147992,407.5165242311417,,9.0,20.0,50,66,0.24242424242424243,99.90361142599511
physics_full,30,rollout,96,rh,155.57731649963662,28.024015812936,,9.0,20.0,50,66,0.24242424242424243,99.90361142599511
raw_linear,60,one_step,1,t_in,1.7946976225345859,1.4073603533429688,0.8032813185198825,,,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,one_step,1,co2,89.22683819803358,72.31012116019264,0.7975668518142787,,,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,one_step,1,rh,4.5359460760280195,3.331429886142687,0.7836302359719212,,,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,4,t_in,2.261384557567002,1.8799191774292594,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,4,co2,168.58070398344955,121.46980743330055,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,4,rh,5.834507252363533,4.464185905477441,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,20,t_in,1.9709149335746952,1.5739912983880147,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,20,co2,223.4852862748401,151.921492851969,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,20,rh,6.295340997969055,4.883715499878983,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,96,t_in,1.8392422905237251,1.453487839261587,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,96,co2,209.2014046494408,155.6021360459589,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_linear,60,rollout,96,rh,6.095183835913804,4.769265218632964,,0.0,20.0,28,45,0.37777777777777777,8.09026824543052
raw_quadratic,60,one_step,1,t_in,0.9707517783649081,0.7550608004622293,0.9424454822238492,,,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,one_step,1,co2,51.63832980140784,38.80063295408082,0.9321991723351601,,,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,one_step,1,rh,3.1958649597956086,2.2308859940056487,0.8925917487763863,,,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,rollout,4,t_in,1.734298711514755,1.3679410282615803,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,rollout,4,co2,110.66841350923973,81.45003827835873,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,rollout,4,rh,4.2984357499650905,3.0085007081230897,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
raw_quadratic,60,rollout,20,t_in,1.725028400660742,1.318412556057662,,0.0,20.0,65,360,0.8194444444444444,8.09026824543052
