block,condition,seed,variant,degree,optimizer,denoise,n_days_train,rollout_horizons,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,raw/d2/constrained/none,8,raw,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.130196023668125,4.708417765206285,0.0,2.330347015690186,,False,16.2
ladder,raw/d2/constrained/savgol,8,raw,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.283366388554587,4.989106174995012,0.0,2.9747743988848216,,False,16.4
ladder,raw/d2/constrained/kalman,8,raw,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.113243359748171,5.740217723544444,0.0,2.9907834412851657,,False,16.8
ladder,raw/d2/ensemble/none,8,raw,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,49,8.130196023668125,7.718876027697478,0.016666666666666666,1.116610946359803,,False,29.7
ladder,raw/d2/ensemble/savgol,8,raw,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.283366388554587,5.562694406920929,0.0,2.9883333714820917,,False,28.9
ladder,raw/d2/ensemble/kalman,8,raw,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.113243359748171,5.791757647810881,0.0,2.991420190806886,,False,30.0
ladder,physics/d1/stlsq/none,8,physics,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,38,54.88054683509845,21.565265402519657,0.06666666666666667,1.6639786791766307,,True,3.8
ladder,physics/d1/stlsq/savgol,8,physics,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.35605959778504,5.58411265262662,0.0,2.988653035468998,,True,4.0
ladder,physics/d1/stlsq/kalman,8,physics,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.57398210759731,5.783743262065728,0.0,2.9913230777174373,,True,4.7
ladder,physics/d1/sr3/none,8,physics,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,18,54.88054683509845,7925.576893983557,0.21666666666666667,2.391590229445222,,True,2.9
ladder,physics/d1/sr3/savgol,8,physics,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.35605959778504,4.999075804525351,0.0,2.975163553484658,,True,3.8
ladder,physics/d1/sr3/kalman,8,physics,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.57398210759731,6.17754588099328,0.0,2.9954396989874286,,True,4.5
ladder,physics/d1/constrained/none,8,physics,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,18,54.88054683509845,7925.576893983557,0.21666666666666667,2.391590229445222,,True,2.8
ladder,physics/d1/constrained/savgol,8,physics,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.35605959778504,4.999075804525351,0.0,2.975163553484658,,True,4.0
ladder,physics/d1/constrained/kalman,8,physics,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.57398210759731,6.17754588099328,0.0,2.9954396989874286,,True,4.8
ladder,physics/d1/ensemble/none,8,physics,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,38,54.88054683509845,20.7839634969843,0.06666666666666667,1.6645437032633132,,True,4.5
ladder,physics/d1/ensemble/savgol,8,physics,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.35605959778504,5.570243285733656,0.0,2.988446884960812,,True,4.2
ladder,physics/d1/ensemble/kalman,8,physics,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.57398210759731,5.785327723904145,0.0,2.9913423311999034,,True,5.5
ladder,physics/d2/stlsq/none,8,physics,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,262,54.88054683509845,99.28771080540973,0.05,0.946142802196519,,False,30.8
ladder,physics/d2/stlsq/savgol,8,physics,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,5,43.35605959778504,5.58411265262662,0.0,2.988653035468998,,False,31.7
ladder,physics/d2/stlsq/kalman,8,physics,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.57398210759731,5.783743262065728,0.0,2.9913230777174373,,False,31.5
ladder,physics/d2/sr3/none,8,physics,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,140,54.88054683509845,484.91531341043753,0.3333333333333333,3.450006901701484,,False,20.7
ladder,physics/d2/sr3/savgol,8,physics,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,8,43.35605959778504,11.351615788780522,0.0,3.077826687978126,,False,31.3
ladder,physics/d2/sr3/kalman,8,physics,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.57398210759731,6.343707263028522,0.0,2.9968706791723805,,False,32.2
ladder,physics/d2/constrained/none,8,physics,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,140,54.88054683509845,484.91531341043753,0.3333333333333333,3.450006901701484,,False,21.9
ladder,physics/d2/constrained/savgol,8,physics,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,8,43.35605959778504,11.351615788780522,0.0,3.077826687978126,,False,31.7
ladder,physics/d2/constrained/kalman,8,physics,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.57398210759731,6.343707263028522,0.0,2.9968706791723805,,False,31.9
ladder,physics/d2/ensemble/none,8,physics,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,246,54.88054683509845,1752.212632325909,0.9833333333333333,27.674343717562305,,False,124.6
ladder,physics/d2/ensemble/savgol,8,physics,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,5,43.35605959778504,5.509701146933441,0.0,2.9875090527575145,,False,106.7
ladder,physics/d2/ensemble/kalman,8,physics,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.57398210759731,5.787080743182935,0.0,2.99136360179436,,False,100.9
ladder,physics_no_cross/d1/stlsq/none,8,physics_no_cross,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,28,25.252650972588167,14.420252811015311,0.03333333333333333,1.7170628590507424,,True,3.1
ladder,physics_no_cross/d1/stlsq/savgol,8,physics_no_cross,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.618847428616023,5.58411265262662,0.0,2.988653035468998,,True,3.5
ladder,physics_no_cross/d1/stlsq/kalman,8,physics_no_cross,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.654284406029872,5.783743262065728,0.0,2.9913230777174373,,True,3.5
ladder,physics_no_cross/d1/sr3/none,8,physics_no_cross,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,10,25.252650972588167,5.748764875280223,0.0,2.1703658194370887,,True,2.6
ladder,physics_no_cross/d1/sr3/savgol,8,physics_no_cross,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.618847428616023,5.2147548858763875,0.0,2.981722148424283,,True,3.0
ladder,physics_no_cross/d1/sr3/kalman,8,physics_no_cross,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.654284406029872,6.333602283412345,0.0,2.996787640805039,,True,4.2
ladder,physics_no_cross/d1/constrained/none,8,physics_no_cross,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,10,25.252650972588167,5.748764875280223,0.0,2.1703658194370887,,True,3.6
ladder,physics_no_cross/d1/constrained/savgol,8,physics_no_cross,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.618847428616023,5.2147548858763875,0.0,2.981722148424283,,True,3.3
ladder,physics_no_cross/d1/constrained/kalman,8,physics_no_cross,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.654284406029872,6.333602283412345,0.0,2.996787640805039,,True,4.0
ladder,physics_no_cross/d1/ensemble/none,8,physics_no_cross,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,28,25.252650972588167,12.557510418635399,0.03333333333333333,1.7171861969551299,,True,3.7
ladder,physics_no_cross/d1/ensemble/savgol,8,physics_no_cross,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.618847428616023,5.569262223176117,0.0,2.9884321853247995,,True,3.3
ladder,physics_no_cross/d1/ensemble/kalman,8,physics_no_cross,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.654284406029872,5.777644781953475,0.0,2.9912487219520902,,True,4.4
ladder,physics_no_cross/d2/stlsq/none,8,physics_no_cross,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,109,25.252650972588167,9.780470497537456,0.016666666666666666,1.0211785185156117,,False,22.3
ladder,physics_no_cross/d2/stlsq/savgol,8,physics_no_cross,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.618847428616023,5.58411265262662,0.0,2.988653035468998,,False,21.0
ladder,physics_no_cross/d2/stlsq/kalman,8,physics_no_cross,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.654284406029872,5.783743262065728,0.0,2.9913230777174373,,False,23.6
ladder,physics_no_cross/d2/sr3/none,8,physics_no_cross,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,47,25.252650972588167,6578.845012924786,0.31666666666666665,5.122638609787785,,False,15.3
ladder,physics_no_cross/d2/sr3/savgol,8,physics_no_cross,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.618847428616023,5.308251686173462,0.0,2.9838302919426845,,False,20.5
ladder,physics_no_cross/d2/sr3/kalman,8,physics_no_cross,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.654284406029872,6.148600808931949,0.0,2.9951749725188073,,False,20.5
ladder,physics_no_cross/d2/constrained/none,8,physics_no_cross,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,47,25.252650972588167,6578.845012924786,0.31666666666666665,5.122638609787785,,False,13.7
ladder,physics_no_cross/d2/constrained/savgol,8,physics_no_cross,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.618847428616023,5.308251686173462,0.0,2.9838302919426845,,False,19.9
ladder,physics_no_cross/d2/constrained/kalman,8,physics_no_cross,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.654284406029872,6.148600808931949,0.0,2.9951749725188073,,False,19.1
ladder,physics_no_cross/d2/ensemble/none,8,physics_no_cross,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,108,25.252650972588167,1067.8975549244399,0.4166666666666667,3.8428063065070908,,False,54.7
ladder,physics_no_cross/d2/ensemble/savgol,8,physics_no_cross,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.618847428616023,5.591687541844623,0.0,2.9887643387428646,,False,53.2
ladder,physics_no_cross/d2/ensemble/kalman,8,physics_no_cross,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.654284406029872,5.770973126426965,0.0,2.9911669183157588,,False,50.2
ladder,raw/d1/stlsq/none,9,raw,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,18,8.000820070203847,2.7443586436640346,0.0,1.8803846343264106,,True,2.6
ladder,raw/d1/stlsq/savgol,9,raw,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.204486878144236,5.698410407150589,0.0,3.0741286350540564,,True,2.7
ladder,raw/d1/stlsq/kalman,9,raw,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.328351636300056,5.880731709887695,0.0,3.0767982432740397,,True,3.5
ladder,raw/d1/sr3/none,9,raw,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.000820070203847,4.132482054021639,0.0,2.4676740572803597,,True,2.8
ladder,raw/d1/sr3/savgol,9,raw,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.204486878144236,5.056419312414522,0.0,3.0542234986376444,,True,2.5
ladder,raw/d1/sr3/kalman,9,raw,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.328351636300056,5.575946000674222,0.0,3.071986186061148,,True,3.5
ladder,raw/d1/constrained/none,9,raw,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.000820070203847,4.132482054021639,0.0,2.4676740572803597,,True,2.9
ladder,raw/d1/constrained/savgol,9,raw,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.204486878144236,5.056419312414522,0.0,3.0542234986376444,,True,2.6
ladder,raw/d1/constrained/kalman,9,raw,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.328351636300056,5.575946000674222,0.0,3.071986186061148,,True,3.4
ladder,raw/d1/ensemble/none,9,raw,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,20,8.000820070203847,2.749309498550529,0.0,1.880425373232949,,True,3.0
ladder,raw/d1/ensemble/savgol,9,raw,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.204486878144236,5.700808977290083,0.0,3.0741673909171245,,True,3.0
ladder,raw/d1/ensemble/kalman,9,raw,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.328351636300056,5.908011664034472,0.0,3.0771561795250615,,True,4.0
ladder,raw/d2/stlsq/none,9,raw,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,52,8.000820070203847,2.0558410349969893,0.0,1.0785068660176462,,False,14.4
ladder,raw/d2/stlsq/savgol,9,raw,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.204486878144236,5.698410407150589,0.0,3.0741286350540564,,False,14.0
ladder,raw/d2/stlsq/kalman,9,raw,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.328351636300056,5.880731709887695,0.0,3.0767982432740397,,False,14.9
ladder,raw/d2/sr3/none,9,raw,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.000820070203847,4.544784681876263,0.0,2.4067462279202205,,False,14.7
ladder,raw/d2/sr3/savgol,9,raw,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.204486878144236,5.157962821074463,0.0,3.0599897046748166,,False,15.7
ladder,raw/d2/sr3/kalman,9,raw,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.328351636300056,5.819209488296601,0.0,3.0759548423158667,,False,15.3
ladder,raw/d2/constrained/none,9,raw,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.000820070203847,4.544784681876263,0.0,2.4067462279202205,,False,15.8
ladder,raw/d2/constrained/savgol,9,raw,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.204486878144236,5.157962821074463,0.0,3.0599897046748166,,False,15.2
ladder,raw/d2/constrained/kalman,9,raw,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.328351636300056,5.819209488296601,0.0,3.0759548423158667,,False,15.1
ladder,raw/d2/ensemble/none,9,raw,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,48,8.000820070203847,2.3790188550173683,0.0,1.0786198662579658,,False,27.8
ladder,raw/d2/ensemble/savgol,9,raw,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.204486878144236,5.698695932392429,0.0,3.07413325437314,,False,27.6
ladder,raw/d2/ensemble/kalman,9,raw,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.328351636300056,5.862047645456088,0.0,3.0765475718833724,,False,28.3
ladder,physics/d1/stlsq/none,9,physics,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,38,55.17398770055587,26.573411820845354,0.1,1.6735319321851971,,True,3.7
ladder,physics/d1/stlsq/savgol,9,physics,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.60844657172821,5.698410407150589,0.0,3.0741286350540564,,True,3.5
ladder,physics/d1/stlsq/kalman,9,physics,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.77111731358936,5.880731709887695,0.0,3.0767982432740397,,True,4.7
ladder,physics/d1/sr3/none,9,physics,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,17,55.17398770055587,2274.13773036232,0.21666666666666667,2.4138980902784257,,True,2.9
ladder,physics/d1/sr3/savgol,9,physics,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.60844657172821,5.134375820653491,0.0,3.05885098280127,,True,3.7
ladder,physics/d1/sr3/kalman,9,physics,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.77111731358936,6.202243327119657,0.0,3.0805207258338365,,True,4.9
ladder,physics/d1/constrained/none,9,physics,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,17,55.17398770055587,2274.13773036232,0.21666666666666667,2.4138980902784257,,True,2.8
ladder,physics/d1/constrained/savgol,9,physics,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.60844657172821,5.134375820653491,0.0,3.05885098280127,,True,3.7
ladder,physics/d1/constrained/kalman,9,physics,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.77111731358936,6.202243327119657,0.0,3.0805207258338365,,True,4.7
ladder,physics/d1/ensemble/none,9,physics,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,35,55.17398770055587,26.099753248188538,0.11666666666666667,1.6746930680986356,,True,4.4
ladder,physics/d1/ensemble/savgol,9,physics,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.60844657172821,5.692334411164288,0.0,3.0740299595401614,,True,4.6
ladder,physics/d1/ensemble/kalman,9,physics,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.77111731358936,5.8674245695238,0.0,3.076620183011159,,True,4.6
ladder,physics/d2/stlsq/none,9,physics,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,261,55.17398770055587,12.251531751712566,0.016666666666666666,0.9207481169269902,,False,34.2
ladder,physics/d2/stlsq/savgol,9,physics,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,19,43.60844657172821,8.49586325905038,0.016666666666666666,3.0642942931369066,,False,31.1
ladder,physics/d2/stlsq/kalman,9,physics,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.77111731358936,5.880731709887695,0.0,3.0767982432740397,,False,32.0
ladder,physics/d2/sr3/none,9,physics,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,141,55.17398770055587,594.1801766869992,0.43333333333333335,3.616265137621141,,False,13.1
ladder,physics/d2/sr3/savgol,9,physics,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.60844657172821,5.542977794687496,0.0,3.0713450005316334,,False,30.6
ladder,physics/d2/sr3/kalman,9,physics,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.77111731358936,6.437136263870604,0.0,3.082724376575542,,False,31.7
ladder,physics/d2/constrained/none,9,physics,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,141,55.17398770055587,594.1801766869992,0.43333333333333335,3.616265137621141,,False,13.0
ladder,physics/d2/constrained/savgol,9,physics,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,43.60844657172821,5.542977794687496,0.0,3.0713450005316334,,False,31.0
ladder,physics/d2/constrained/kalman,9,physics,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.77111731358936,6.437136263870604,0.0,3.082724376575542,,False,32.1
ladder,physics/d2/ensemble/none,9,physics,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,258,55.17398770055587,36054.31062705553,0.95,13.221175560940717,,False,138.4
ladder,physics/d2/ensemble/savgol,9,physics,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,10,43.60844657172821,5.608075427794531,0.0,3.0725815407915897,,False,104.1
ladder,physics/d2/ensemble/kalman,9,physics,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.77111731358936,5.839878385396034,0.0,3.07624404564882,,False,90.6
ladder,physics_no_cross/d1/stlsq/none,9,physics_no_cross,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,29,25.29338605479192,14.77937559612654,0.05,1.710843789968355,,True,2.3
ladder,physics_no_cross/d1/stlsq/savgol,9,physics_no_cross,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.011220008205859,5.698410407150589,0.0,3.0741286350540564,,True,2.4
ladder,physics_no_cross/d1/stlsq/kalman,9,physics_no_cross,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.953090703598587,5.880731709887695,0.0,3.0767982432740397,,True,2.9
ladder,physics_no_cross/d1/sr3/none,9,physics_no_cross,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,9,25.29338605479192,4.416188383416322,0.0,2.899889670270959,,True,2.4
ladder,physics_no_cross/d1/sr3/savgol,9,physics_no_cross,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.011220008205859,5.13305045111518,0.0,3.058784077676284,,True,2.4
ladder,physics_no_cross/d1/sr3/kalman,9,physics_no_cross,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.953090703598587,5.865630876378263,0.0,3.076596003484342,,True,2.9
ladder,physics_no_cross/d1/constrained/none,9,physics_no_cross,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,9,25.29338605479192,4.416188383416322,0.0,2.899889670270959,,True,2.4
ladder,physics_no_cross/d1/constrained/savgol,9,physics_no_cross,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.011220008205859,5.13305045111518,0.0,3.058784077676284,,True,2.4
ladder,physics_no_cross/d1/constrained/kalman,9,physics_no_cross,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.953090703598587,5.865630876378263,0.0,3.076596003484342,,True,2.8
ladder,physics_no_cross/d1/ensemble/none,9,physics_no_cross,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,29,25.29338605479192,12.710034424464432,0.05,1.7110033277444663,,True,2.7
ladder,physics_no_cross/d1/ensemble/savgol,9,physics_no_cross,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.011220008205859,5.707794425527454,0.0,3.0742796323440253,,True,2.7
ladder,physics_no_cross/d1/ensemble/kalman,9,physics_no_cross,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.953090703598587,5.897092071085824,0.0,3.077014026895581,,True,3.2
ladder,physics_no_cross/d2/stlsq/none,9,physics_no_cross,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,123,25.29338605479192,2657.340740449729,0.03333333333333333,0.9755879858222011,,False,14.7
ladder,physics_no_cross/d2/stlsq/savgol,9,physics_no_cross,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.011220008205859,5.698410407150589,0.0,3.0741286350540564,,False,15.0
ladder,physics_no_cross/d2/stlsq/kalman,9,physics_no_cross,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.953090703598587,5.880731709887695,0.0,3.0767982432740397,,False,15.5
ladder,physics_no_cross/d2/sr3/none,9,physics_no_cross,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,37,25.29338605479192,362.90861439916506,0.5,5.451348936018379,,False,6.2
ladder,physics_no_cross/d2/sr3/savgol,9,physics_no_cross,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.011220008205859,5.359243954621342,0.0,3.0670764278039755,,False,14.2
ladder,physics_no_cross/d2/sr3/kalman,9,physics_no_cross,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.953090703598587,6.325097963776912,0.0,3.0817160218530537,,False,14.7
ladder,physics_no_cross/d2/constrained/none,9,physics_no_cross,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,37,25.29338605479192,362.90861439916506,0.5,5.451348936018379,,False,6.1
ladder,physics_no_cross/d2/constrained/savgol,9,physics_no_cross,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.011220008205859,5.359243954621342,0.0,3.0670764278039755,,False,14.4
ladder,physics_no_cross/d2/constrained/kalman,9,physics_no_cross,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.953090703598587,6.325097963776912,0.0,3.0817160218530537,,False,14.7
ladder,physics_no_cross/d2/ensemble/none,9,physics_no_cross,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,124,25.29338605479192,845.4656892772192,0.6166666666666667,12.279410454359605,,False,36.7
ladder,physics_no_cross/d2/ensemble/savgol,9,physics_no_cross,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,14.011220008205859,5.6955434945187315,0.0,3.074082165511919,,False,37.1
ladder,physics_no_cross/d2/ensemble/kalman,9,physics_no_cross,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.953090703598587,5.911070049398249,0.0,3.077195730865563,,False,37.5
ladder,raw/d1/stlsq/none,10,raw,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,18,8.48480768572974,2.6442418086003485,0.0,1.8893839160569046,,True,2.1
