steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,lam,seed,test_year,xi_uboil,rng_seed,nonzero,rollout_rmse,regen_id,config_hash,git_sha,image,xi_donor
5760,8.53840076008404,16.571287751283144,8.032886991199103,4.9212651190376135,2.4023852448506027,0.7092366273108859,673208.5648958776,54.680723544862374,2.3641220910362866,8.007950816168677,61.927083333333336,2193,2355.9052505493164,100.0,0,0.0,65.05208333333333,2013,4766.188011169434,4206,1682.483800783126,81.52145140001771,1779.5446277547921,1346.7654559819562,0,5760,1.0,False,False,complete,knock,baseline,,2,2020,0.0,1712067057.0,,,regen-v2,637c6b535a9e,86e95e8,local,0.04235727841169543
5760,8.53840076008404,16.571287751283144,8.032886991199103,4.9212651190376135,2.4023852448506027,0.7092366273108859,673208.5648958776,54.680723544862374,2.3641220910362866,8.007950816168677,61.927083333333336,2193,2355.9052505493164,100.0,0,0.0,65.05208333333333,2013,4766.188011169434,4206,1682.483800783126,81.52145140001771,1779.5446277547921,1346.7654559819562,0,5760,1.0,False,False,complete,knock,knockout,,2,2020,0.0,1712067057.0,,,regen-v2,637c6b535a9e,86e95e8,local,0.04235727841169543
5760,8.761931567681142,16.371391900487495,7.6094603328063535,4.998325752026301,2.2937012106198083,0.31743337016024353,665087.7959573045,55.536952800292234,1.0581112338674785,7.6456707020660275,65.83333333333333,1968,1859.2132873535156,100.0,0,0.0,64.84375,2025,4696.302837371826,3993,1708.8293162450932,36.48659421960563,1699.0379341630328,1326.75062273269,0,5760,1.0,False,False,complete,knock,knockin,,2,2020,0.04235727841169543,1712067057.0,,,regen-v2,637c6b535a9e,86e95e8,local,0.04235727841169543
5760,2.1228022274437937,8.48242333791984,6.359621110476046,4.70113820389814,1.6482359081247653,0.010246998453140258,344598.44810299354,52.234868932201564,0.03415666151046753,5.494119693749218,66.85763888888889,1909,1915.6523609161377,100.0,0,0.0,60.572916666666664,2271,6880.757526397705,4180,1607.2267372477595,1.177815894574222,1220.9154870884113,1491.9170782007038,0,5760,1.0,False,False,complete,cross,baseline,,2,2020,0.0048534647308764375,,,,regen-v2,637c6b535a9e,86e95e8,local,
5760,2.189230131747906,8.575392335310948,6.38616220356304,4.706975253834071,1.668772628425602,0.010414321303367616,348375.3136220072,52.29972504260079,0.034714404344558726,5.56257542808534,66.66666666666666,1920,1941.1606063842773,100.0,0,0.0,60.520833333333336,2274,6823.468647003174,4194,1609.2223101749776,1.1970484211786268,1236.1278729713438,1494.5165227600023,0,5760,1.0,False,False,complete,cross,ko_uboil,,2,2020,0.0,,,,regen-v2,637c6b535a9e,86e95e8,local,
5760,2.769932839311383,9.500326910239522,6.730394070928141,4.795969710271384,1.8349415595594278,0.09948280109732877,385950.78072848066,53.288552336348715,0.3316093369910959,6.116471865198093,65.86805555555556,1966,2155.7150077819824,100.0,0,0.0,60.12152777777777,2297,6529.072380065918,4263,1639.6477636947454,11.434804726439742,1359.2159699019167,1527.9739399929167,0,5760,1.0,False,False,complete,cross,ko_cross,,2,2020,0.0048534647308764375,,,,regen-v2,637c6b535a9e,86e95e8,local,
5760,2.678612818777343,9.631188893575203,6.952576074797861,4.944359816971753,1.8581969078103757,0.1500193500157317,391267.04880149267,54.93733129968614,0.500064500052439,6.193989692701253,65.52083333333333,1986,2180.0162467956543,100.0,0,0.0,59.70486111111111,2321,6604.234245300293,4307,1690.3794251271763,17.243603509185036,1376.442153930825,1530.1559460396088,0,5760,1.0,False,False,complete,cross,ko_both,,2,2020,0.0,,,,regen-v2,637c6b535a9e,86e95e8,local,
5760,6.233771351298863,13.967324426080857,7.7335530747819945,5.252943801146231,2.4762766312868134,0.004332642348948866,567422.5548095348,58.36604223495813,0.014442141163162886,8.254255437622712,62.11805555555555,2182,2733.13827419281,99.11458333333333,51,26966.023681640625,70.90277777777779,1676,3417.14249420166,3909,1795.8782235246117,0.49800487333441384,1834.2789871873463,1536.2316825787464,0,5760,1.0,False,False,complete,lambda,lam=1e-06,1e-06,3,2020,0.03138984869614306,505201592.0,54.0,11.047187414193642,regen-v2,637c6b535a9e,86e95e8,local,
5760,6.232894019315811,13.968033417254045,7.735139397938233,5.254229451749966,2.4765769770085173,0.0043329691797494895,567451.3575759456,58.38032724166629,0.014443230599164966,8.255256590028392,62.11805555555555,2182,2732.8751077651978,99.11458333333333,51,26958.374267578125,70.9375,1674,3421.8679580688477,3907,1796.317760956861,0.49804244954936444,1834.5014646172,1536.0385028661283,0,5760,1.0,False,False,complete,lambda,lam=0.001,0.001,3,2020,0.0313898517278676,869523678.0,51.0,11.045833198566323,regen-v2,637c6b535a9e,86e95e8,local,
5760,7.241708923412114,15.015490473688152,7.7737815502760395,5.2143879368321695,2.558699589628327,0.0006940238155424595,610004.3004935812,57.93764374257967,0.002313412718474865,8.528998632094423,61.09375,2241,2758.9989910125732,98.90625,63,30867.824951171875,68.31597222222221,1825,3823.716781616211,4129,1782.6967299444839,0.0797728545017144,1895.3330287980107,1523.33708535513,0,5760,1.0,False,False,complete,lambda,lam=0.01,0.01,3,2020,0.03130943798110284,2074673513.0,45.0,11.121782367669557,regen-v2,637c6b535a9e,86e95e8,local,
5760,5.970714632789594,13.040510938474075,7.069796305684481,4.8238979466531475,2.243685240952028,0.0022131180793046952,529770.7568755093,53.598866073923865,0.007377060264348984,7.478950803173427,62.17013888888889,2179,2969.9396047592163,99.11458333333333,51,21083.948120117188,60.26041666666667,2289,5145.408950805664,4519,1649.1958787116173,0.2543813776108627,1661.989067265029,1539.428523131645,0,5760,1.0,False,False,complete,lambda,lam=0.02,0.02,3,2020,0.03302356021294514,2829655138.0,40.0,10.019232260774418,regen-v2,637c6b535a9e,86e95e8,local,
5760,8.380009522838536,15.811524521108554,7.431514998270017,5.053802208531483,2.365310625365232,0.012402164373302367,642343.183670035,56.15335787257204,0.04134054791100789,7.8843687512174405,68.21180555555556,1831,1963.0905351638794,99.6875,18,768.612060546875,59.201388888888886,2350,5742.535064697266,4199,1727.7956266003266,1.4255361384567318,1752.081944976292,1568.3885537711335,0,5760,1.0,False,False,complete,lambda,lam=0.03,0.03,3,2020,0.0363170227367301,93991783.0,37.0,9.590150692137135,regen-v2,637c6b535a9e,86e95e8,local,
